index;lat;long;time;100m_ucomponent_wind;100m_vcomponent_wind;velocita_vento
5345;21,76000023;159,3200073;11/08/2019 17:00;-2,3869567;1,5179043;2,828709202
5346;21,76000023;159,3200073;11/08/2019 18:00;-2,310862;1,2163922;2,611454225
5347;21,76000023;159,3200073;11/08/2019 19:00;-2,1688547;0,9136741;2,353450886
5348;21,76000023;159,3200073;11/08/2019 20:00;-2,5546863;0,7468374;2,661613833
5349;21,76000023;159,3200073;11/08/2019 21:00;-2,7952952;0,8927692;2,934401489
5350;21,76000023;159,3200073;11/08/2019 22:00;-2,6270297;0,21617615;2,635909174
5351;21,76000023;159,3200073;11/08/2019 23:00;-1,8832324;0,27286044;1,902897026
5352;21,76000023;159,3200073;12/08/2019 00:00;-0,91490245;0,40512374;1,000585697
5353;21,76000023;159,3200073;12/08/2019 01:00;-0,40421152;0,01074595;0,404354335
5354;21,76000023;159,3200073;12/08/2019 02:00;-0,6287441;-1,1193212;1,283822064
5355;21,76000023;159,3200073;12/08/2019 03:00;-1,3827231;-1,7050586;2,195255794
5356;21,76000023;159,3200073;12/08/2019 04:00;-1,7921331;-1,439326;2,298564853
5357;21,76000023;159,3200073;12/08/2019 05:00;-1,7112157;-1,4686731;2,255052072
5358;21,76000023;159,3200073;12/08/2019 06:00;-1,9014521;-1,6286756;2,503618241
5359;21,76000023;159,3200073;12/08/2019 07:00;-1,9764749;-1,9044586;2,744706831
5360;21,76000023;159,3200073;12/08/2019 08:00;-2,4041047;-1,3074647;2,736637234
5361;21,76000023;159,3200073;12/08/2019 09:00;-1,9250307;-0,40453666;1,9670773
5362;21,76000023;159,3200073;12/08/2019 10:00;-2,2738867;-0,71569705;2,383858845
5363;21,76000023;159,3200073;12/08/2019 11:00;-1,5670648;-0,8322817;1,774368878
5364;21,76000023;159,3200073;12/08/2019 12:00;-1,1335404;-1,0662551;1,556217779
5365;21,76000023;159,3200073;12/08/2019 13:00;-0,60677314;-0,9223333;1,104025525
5366;21,76000023;159,3200073;12/08/2019 14:00;-0,2541659;-1,538222;1,559078967
5367;21,76000023;159,3200073;12/08/2019 15:00;-0,38224053;-2,4327078;2,462554581
5368;21,76000023;159,3200073;12/08/2019 16:00;-1,2407157;-2,8504024;3,108724705
5369;21,76000023;159,3200073;12/08/2019 17:00;-1,0338671;-2,5850718;2,784147516
5370;21,76000023;159,3200073;12/08/2019 18:00;-1,0043938;-2,2489862;2,463076498
5371;21,76000023;159,3200073;12/08/2019 19:00;-0,98349476;-1,6097808;1,886440078
5372;21,76000023;159,3200073;12/08/2019 20:00;-0,8388078;-1,4345018;1,661744246
5373;21,76000023;159,3200073;12/08/2019 21:00;-0,78950715;-1,7625469;1,93129312
5374;21,76000023;159,3200073;12/08/2019 22:00;-1,6522694;-1,2568107;2,075949736
5375;21,76000023;159,3200073;12/08/2019 23:00;-0,95402145;-0,47167334;1,064252163
5376;21,76000023;159,3200073;13/08/2019 00:00;-0,64053345;0,06542014;0,643865588
5377;21,76000023;159,3200073;13/08/2019 01:00;-0,13680887;0,07346047;0,155283958
5378;21,76000023;159,3200073;13/08/2019 02:00;0,15845919;-0,24212214;0,289365592
5379;21,76000023;159,3200073;13/08/2019 03:00;0,18150187;0,009539902;0,18175241
5380;21,76000023;159,3200073;13/08/2019 04:00;0,20936775;0,24632737;0,323283201
5381;21,76000023;159,3200073;13/08/2019 05:00;-0,039815187;0,5321608;0,533648167
5382;21,76000023;159,3200073;13/08/2019 06:00;-0,59444785;1,2730764;1,40502376
5383;21,76000023;159,3200073;13/08/2019 07:00;-0,70269513;2,0248466;2,143311503
5384;21,76000023;159,3200073;13/08/2019 08:00;0,023418427;2,1446474;2,144775255
5385;21,76000023;159,3200073;13/08/2019 09:00;0,79133034;1,9573078;2,11122181
5386;21,76000023;159,3200073;13/08/2019 10:00;1,6524844;1,2791067;2,089693433
5387;21,76000023;159,3200073;13/08/2019 11:00;1,5490603;1,5460453;2,188571197
5388;21,76000023;159,3200073;13/08/2019 12:00;1,3063083;1,9922831;2,382358773
5389;21,76000023;159,3200073;13/08/2019 13:00;1,868979;1,7832348;2,583216765
5390;21,76000023;159,3200073;13/08/2019 14:00;2,2676716;1,787657;2,887568533
5391;21,76000023;159,3200073;13/08/2019 15:00;2,4493337;1,8600199;3,075534035
5392;21,76000023;159,3200073;13/08/2019 16:00;2,4557643;1,410566;2,832044268
5393;21,76000023;159,3200073;13/08/2019 17:00;2,234983;1,3920732;2,633062248
5394;21,76000023;159,3200073;13/08/2019 18:00;2,0635023;1,2509656;2,413080329
5395;21,76000023;159,3200073;13/08/2019 19:00;2,0372443;1,1002095;2,315345607
5396;21,76000023;159,3200073;13/08/2019 20:00;1,3791871;1,410566;1,972778117
5397;21,76000023;159,3200073;13/08/2019 21:00;0,82241106;1,6988114;1,887410958
5398;21,76000023;159,3200073;13/08/2019 22:00;0,48159313;1,837909;1,899958272
5399;21,76000023;159,3200073;13/08/2019 23:00;0,36637974;2,4409332;2,468276524
5400;21,76000023;159,3200073;14/08/2019 00:00;0,3165431;2,959534;2,976414123
5401;21,76000023;159,3200073;14/08/2019 01:00;0,38995838;3,56497;3,586234605
5402;21,76000023;159,3200073;14/08/2019 02:00;0,5555444;3,9955294;4,033966381
5403;21,76000023;159,3200073;14/08/2019 03:00;0,7747178;4,07352;4,146535043
5404;21,76000023;159,3200073;14/08/2019 04:00;0,6461077;4,2343264;4,283336926
5405;21,76000023;159,3200073;14/08/2019 05:00;0,47462702;4,051811;4,079515068
5406;21,76000023;159,3200073;14/08/2019 06:00;0,38245583;3,7728124;3,792147923
5407;21,76000023;159,3200073;14/08/2019 07:00;0,3428011;3,7728124;3,788353996
5408;21,76000023;159,3200073;14/08/2019 08:00;0,42907715;3,6690922;3,694095934
5409;21,76000023;159,3200073;14/08/2019 09:00;0,27045774;3,763566;3,773271316
5410;21,76000023;159,3200073;14/08/2019 10:00;0,3358345;2,2929912;2,317454089
5411;21,76000023;159,3200073;14/08/2019 11:00;0,40603447;2,4799287;2,512948537
5412;21,76000023;159,3200073;14/08/2019 12:00;0,701303;2,5993276;2,69227225
5413;21,76000023;159,3200073;14/08/2019 13:00;0,85402775;2,7935011;2,921131937
5414;21,76000023;159,3200073;14/08/2019 14:00;0,9574523;3,0186303;3,166834981
5415;21,76000023;159,3200073;14/08/2019 15:00;1,0973158;3,314112;3,491051462
5416;21,76000023;159,3200073;14/08/2019 16:00;1,136435;3,539643;3,717600984
5417;21,76000023;159,3200073;14/08/2019 17:00;1,362575;3,2007434;3,478702192
5418;21,76000023;159,3200073;14/08/2019 18:00;1,5737109;3,036721;3,420269058
5419;21,76000023;159,3200073;14/08/2019 19:00;1,9348917;3,3498914;3,868536969
5420;21,76000023;159,3200073;14/08/2019 20:00;2,1288795;3,6992433;4,268082581
5421;21,76000023;159,3200073;14/08/2019 21:00;2,366809;3,7961292;4,473520062
5422;21,76000023;159,3200073;14/08/2019 22:00;2,600987;3,6658762;4,494861698
5423;21,76000023;159,3200073;14/08/2019 23:00;3,054339;3,5987394;4,720160166
5424;21,76000023;159,3200073;15/08/2019 00:00;3,7274008;3,6188402;5,195143994
5425;21,76000023;159,3200073;15/08/2019 01:00;4,163069;3,639745;5,529818005
5426;21,76000023;159,3200073;15/08/2019 02:00;4,42029;4,0272884;5,979800627
5427;21,76000023;159,3200073;15/08/2019 03:00;4,786294;4,0172377;6,248744593
5428;21,76000023;159,3200073;15/08/2019 04:00;5,0896006;3,514316;6,185018287
5429;21,76000023;159,3200073;15/08/2019 05:00;5,7047873;1,9665542;6,034230155
5430;21,76000023;159,3200073;15/08/2019 06:00;6,2042246;-0,4009185;6,217164831
5431;21,76000023;159,3200073;15/08/2019 07:00;4,614277;0,16592416;4,617259258
5432;21,76000023;159,3200073;15/08/2019 08:00;3,7231135;2,5317888;4,502391438
5433;21,76000023;159,3200073;15/08/2019 09:00;3,899953;2,2467594;4,500840055
5434;21,76000023;159,3200073;15/08/2019 10:00;3,7729502;0,12250642;3,774938547
5435;21,76000023;159,3200073;15/08/2019 11:00;3,6079001;0,34683138;3,624532403
5436;21,76000023;159,3200073;15/08/2019 12:00;3,3962288;1,6473534;3,774671282
5437;21,76000023;159,3200073;15/08/2019 13:00;3,7933135;2,661238;4,633725823
5438;21,76000023;159,3200073;15/08/2019 14:00;4,0157027;2,6994295;4,838676245
5439;21,76000023;159,3200073;15/08/2019 15:00;4,1464567;2,8682761;5,041836069
5440;21,76000023;159,3200073;15/08/2019 16:00;4,3897448;2,990087;5,311353846
5441;21,76000023;159,3200073;15/08/2019 17:00;4,946521;2,6572177;5,615057961
5442;21,76000023;159,3200073;15/08/2019 18:00;5,1801634;1,611172;5,424939453
5443;21,76000023;159,3200073;15/08/2019 19:00;5,1748047;0,85015553;5,244174683
5444;21,76000023;159,3200073;15/08/2019 20:00;5,121217;0,3347709;5,132147223
5445;21,76000023;159,3200073;15/08/2019 21:00;4,7916527;-0,31609312;4,802067311
5446;21,76000023;159,3200073;15/08/2019 22:00;4,9341955;-0,019003235;4,934232094
5447;21,76000023;159,3200073;15/08/2019 23:00;5,0086823;0,47587857;5,031238296
5448;21,76000023;159,3200073;16/08/2019 00:00;5,6511993;-0,23046368;5,655896661
5449;21,76000023;159,3200073;16/08/2019 01:00;6,1501007;-0,87007123;6,211341447
5450;21,76000023;159,3200073;16/08/2019 02:00;6,0300646;-0,26945925;6,036082121
5451;21,76000023;159,3200073;16/08/2019 03:00;6,596486;-0,47287938;6,613413828
5452;21,76000023;159,3200073;16/08/2019 04:00;7,4067326;-0,8258495;7,452631428
5453;21,76000023;159,3200073;16/08/2019 05:00;7,0578766;-1,2982184;7,176279894
5454;21,76000023;159,3200073;16/08/2019 06:00;6,8306646;-1,8984283;7,08957043
5455;21,76000023;159,3200073;16/08/2019 07:00;6,582554;-1,5961123;6,773299908
5456;21,76000023;159,3200073;16/08/2019 08:00;6,21387;-1,1410301;6,317763059
5457;21,76000023;159,3200073;16/08/2019 09:00;6,076686;-0,96816313;6,153328578
5458;21,76000023;159,3200073;16/08/2019 10:00;5,6463766;-1,0726874;5,747366959
5459;21,76000023;159,3200073;16/08/2019 11:00;5,4057674;-1,2238454;5,542573296
5460;21,76000023;159,3200073;16/08/2019 12:00;5,358074;-0,78363776;5,415075727
5461;21,76000023;159,3200073;16/08/2019 13:00;5,6104727;0,0895411;5,611187176
5462;21,76000023;159,3200073;16/08/2019 14:00;5,967903;0,47748658;5,986974165
5463;21,76000023;159,3200073;16/08/2019 15:00;5,864478;1,3928772;6,027620518
5464;21,76000023;159,3200073;16/08/2019 16:00;5,6094007;1,7940893;5,889323614
5465;21,76000023;159,3200073;16/08/2019 17:00;5,3334246;1,9215283;5,669011287
5466;21,76000023;159,3200073;16/08/2019 18:00;4,7407446;2,2089698;5,230124945
5467;21,76000023;159,3200073;16/08/2019 19:00;4,2375555;2,5852568;4,963912704
5468;21,76000023;159,3200073;16/08/2019 20:00;3,722042;3,137225;4,867830867
5469;21,76000023;159,3200073;16/08/2019 21:00;3,2649388;3,7997475;5,009781076
5470;21,76000023;159,3200073;16/08/2019 22:00;4,162533;3,7322087;5,590712187
5471;21,76000023;159,3200073;16/08/2019 23:00;3,499117;4,715138;5,871656167
5472;21,76000023;159,3200073;17/08/2019 00:00;3,3426409;4,9804683;5,998192451
5473;21,76000023;159,3200073;17/08/2019 01:00;2,6251016;4,9012713;5,560001688
5474;21,76000023;159,3200073;17/08/2019 02:00;1,8437929;5,0853944;5,409326064
5475;21,76000023;159,3200073;17/08/2019 03:00;1,7709136;5,7302284;5,997637243
5476;21,76000023;159,3200073;17/08/2019 04:00;1,4815397;6,2838044;6,456094611
5477;21,76000023;159,3200073;17/08/2019 05:00;1,5131564;6,648031;6,818061196
5478;21,76000023;159,3200073;17/08/2019 06:00;1,6353364;6,8112497;7,00481603
5479;21,76000023;159,3200073;17/08/2019 07:00;1,4172344;6,672152;6,821009138
5480;21,76000023;159,3200073;17/08/2019 08:00;1,2296777;6,4856167;6,601161354
5481;21,76000023;159,3200073;17/08/2019 09:00;1,2077065;6,555969;6,666279661
5482;21,76000023;159,3200073;17/08/2019 10:00;1,9504323;5,462084;5,799874807
5483;21,76000023;159,3200073;17/08/2019 11:00;1,9354277;6,0550575;6,356854703
5484;21,76000023;159,3200073;17/08/2019 12:00;2,1953282;6,319584;6,690037955
5485;21,76000023;159,3200073;17/08/2019 13:00;1,564601;6,0815907;6,279627515
5486;21,76000023;159,3200073;17/08/2019 14:00;1,5962176;6,274156;6,474020709
5487;21,76000023;159,3200073;17/08/2019 15:00;1,963829;5,920382;6,237591472
5488;21,76000023;159,3200073;17/08/2019 16:00;2,5211415;6,1591797;6,655197145
5489;21,76000023;159,3200073;17/08/2019 17:00;2,2590976;6,3441067;6,734330834
5490;21,76000023;159,3200073;17/08/2019 18:00;1,6894603;6,4389825;6,65693411
5491;21,76000023;159,3200073;17/08/2019 19:00;0,9997864;6,371846;6,449805756
5492;21,76000023;159,3200073;17/08/2019 20:00;0,6686144;6,678986;6,71236912
5493;21,76000023;159,3200073;17/08/2019 21:00;0,31761503;6,943111;6,950371908
5494;21,76000023;159,3200073;17/08/2019 22:00;0,47891378;6,4799886;6,497661938
5495;21,76000023;159,3200073;17/08/2019 23:00;-0,22469282;6,298679;6,30268546
5496;21,76000023;159,3200073;18/08/2019 00:00;-0,68072414;5,8568635;5,89628997
5497;21,76000023;159,3200073;18/08/2019 01:00;-0,9808154;6,036967;6,116123724
5498;21,76000023;159,3200073;18/08/2019 02:00;-1,0622687;6,6906447;6,774447674
5499;21,76000023;159,3200073;18/08/2019 03:00;-0,75789046;6,9294424;6,970765376
5500;21,76000023;159,3200073;18/08/2019 04:00;-0,55532885;6,7806964;6,803398695
5501;21,76000023;159,3200073;18/08/2019 05:00;-0,4427948;6,3891325;6,404457927
5502;21,76000023;159,3200073;18/08/2019 06:00;-0,4744115;5,7643995;5,783888646
5503;21,76000023;159,3200073;18/08/2019 07:00;-0,36562848;5,1099176;5,122981755
5504;21,76000023;159,3200073;18/08/2019 08:00;-0,2434485;4,870316;4,876396734
5505;21,76000023;159,3200073;18/08/2019 09:00;-0,5799792;4,0879927;4,128929666
5506;21,76000023;159,3200073;18/08/2019 10:00;-1,0901341;2,7452593;2,95378418
5507;21,76000023;159,3200073;18/08/2019 11:00;-1,6619151;2,9671721;3,400892834
5508;21,76000023;159,3200073;18/08/2019 12:00;-2,3746314;3,686379;4,385004495
5509;21,76000023;159,3200073;18/08/2019 13:00;-2,4834146;4,717952;5,331643194
5510;21,76000023;159,3200073;18/08/2019 14:00;-2,0815067;5,6120358;5,985617425
5511;21,76000023;159,3200073;18/08/2019 15:00;-1,4475641;5,6831923;5,864649737
5512;21,76000023;159,3200073;18/08/2019 16:00;-1,3312788;5,497461;5,656357546
5513;21,76000023;159,3200073;18/08/2019 17:00;-1,3929048;5,5340447;5,706648274
5514;21,76000023;159,3200073;18/08/2019 18:00;-1,4272008;5,450425;5,634184484
5515;21,76000023;159,3200073;18/08/2019 19:00;-1,5086541;5,3430867;5,551991776
5516;21,76000023;159,3200073;18/08/2019 20:00;-1,4556024;5,268312;5,465701206
5517;21,76000023;159,3200073;18/08/2019 21:00;-1,3114514;4,8630795;5,036809208
5518;21,76000023;159,3200073;18/08/2019 22:00;-0,9620595;3,9420612;4,057758616
5519;21,76000023;159,3200073;18/08/2019 23:00;-0,9015055;3,741857;3,848922703
5520;21,76000023;159,3200073;19/08/2019 00:00;-0,82541084;3,3205442;3,421595657
5521;21,76000023;159,3200073;19/08/2019 01:00;-1,0011787;2,8682761;3,037987257
5522;21,76000023;159,3200073;19/08/2019 02:00;-1,0402977;2,537819;2,742762217
5523;21,76000023;159,3200073;19/08/2019 03:00;-1,0692351;2,189271;2,436425909
5524;21,76000023;159,3200073;19/08/2019 04:00;-1,0285084;1,9536896;2,207879658
5525;21,76000023;159,3200073;19/08/2019 05:00;-0,96634674;1,7691643;2,01587905
5526;21,76000023;159,3200073;19/08/2019 06:00;-1,1281815;1,8905731;2,201603993
5527;21,76000023;159,3200073;19/08/2019 07:00;-1,544558;1,9999216;2,526924182
5528;21,76000023;159,3200073;19/08/2019 08:00;-1,958791;1,8962014;2,726250526
5529;21,76000023;159,3200073;19/08/2019 09:00;-2,071861;1,9259505;2,828761802
5530;21,76000023;159,3200073;19/08/2019 10:00;-1,1962378;1,237699;1,721302904
5531;21,76000023;159,3200073;19/08/2019 11:00;-1,0874548;1,5018235;1,854193023
5532;21,76000023;159,3200073;19/08/2019 12:00;-0,93258643;1,5215224;1,784586188
5533;21,76000023;159,3200073;19/08/2019 13:00;-0,92883515;1,5388091;1,797405959
5534;21,76000023;159,3200073;19/08/2019 14:00;-0,77182317;1,7607219;1,922460042
5535;21,76000023;159,3200073;19/08/2019 15:00;-0,6683991;2,1422353;2,244087663
5536;21,76000023;159,3200073;19/08/2019 16:00;-0,4036758;2,1514816;2,189024264
5537;21,76000023;159,3200073;19/08/2019 17:00;-0,115909815;1,9058497;1,909371144
5538;21,76000023;159,3200073;19/08/2019 18:00;0,026633501;1,8226324;1,822826983
5539;21,76000023;159,3200073;19/08/2019 19:00;0,30421782;1,9319808;1,955785851
5540;21,76000023;159,3200073;19/08/2019 20:00;0,5292864;2,0196202;2,087824189
5541;21,76000023;159,3200073;19/08/2019 21:00;0,50034904;1,6762985;1,749378696
5542;21,76000023;159,3200073;19/08/2019 22:00;0,095761776;0,7046257;0,711103153
5543;21,76000023;159,3200073;19/08/2019 23:00;-0,053212166;0,8947793;0,896360157
5544;21,76000023;159,3200073;20/08/2019 00:00;0,17292786;0,9671422;0,982480575
5545;21,76000023;159,3200073;20/08/2019 01:00;0,35941315;1,0041277;1,066513127
5546;21,76000023;159,3200073;20/08/2019 02:00;0,5169611;0,8963874;1,034774927
5547;21,76000023;159,3200073;20/08/2019 03:00;0,727561;0,8947793;1,153245422
5548;21,76000023;159,3200073;20/08/2019 04:00;1,0426564;0,38582695;1,111753032
5549;21,76000023;159,3200073;20/08/2019 05:00;1,1048183;-0,27669555;1,138939816
5550;21,76000023;159,3200073;20/08/2019 06:00;1,0656991;-0,69037;1,269773723
5551;21,76000023;159,3200073;20/08/2019 07:00;0,9001131;-1,1305777;1,445133049
5552;21,76000023;159,3200073;20/08/2019 08:00;0,18310976;-0,83027166;0,850223626
5553;21,76000023;159,3200073;20/08/2019 09:00;-0,4829855;-0,36634514;0,606204384
5554;21,76000023;159,3200073;20/08/2019 10:00;-0,5365732;-0,05237057;0,539122876
5555;21,76000023;159,3200073;20/08/2019 11:00;-0,66196847;0,5188943;0,84110258
5556;21,76000023;159,3200073;20/08/2019 12:00;-1,0177908;1,9548957;2,203977157
5557;21,76000023;159,3200073;20/08/2019 13:00;-0,9936764;3,1685822;3,320738765
5558;21,76000023;159,3200073;20/08/2019 14:00;-0,87578344;3,6759264;3,778813508
5559;21,76000023;159,3200073;20/08/2019 15:00;-0,83720016;4,020454;4,106696297
5560;21,76000023;159,3200073;20/08/2019 16:00;0,16971254;3,1516976;3,156263631
5561;21,76000023;159,3200073;20/08/2019 17:00;1,3234563;2,539829;2,863960183
5562;21,76000023;159,3200073;20/08/2019 18:00;1,4783244;3,1717982;3,499392355
5563;21,76000023;159,3200073;20/08/2019 19:00;1,8175349;3,0411432;3,542878078
5564;21,76000023;159,3200073;20/08/2019 20:00;1,894165;2,6753085;3,277977519
5565;21,76000023;159,3200073;20/08/2019 21:00;1,7441196;3,4230583;3,841781007
5566;21,76000023;159,3200073;20/08/2019 22:00;2,6829762;3,564568;4,461446662
5567;21,76000023;159,3200073;20/08/2019 23:00;3,3630042;2,787471;4,368042104
5568;21,76000023;159,3200073;21/08/2019 00:00;3,9449668;2,0176103;4,430972171
5569;21,76000023;159,3200073;21/08/2019 01:00;3,6925688;1,5902671;4,020449452
5570;21,76000023;159,3200073;21/08/2019 02:00;3,6196895;1,4660442;3,905308909
5571;21,76000023;159,3200073;21/08/2019 03:00;3,9455028;1,4021236;4,187235715
5572;21,76000023;159,3200073;21/08/2019 04:00;4,263814;1,1492555;4,415982114
5573;21,76000023;159,3200073;21/08/2019 05:00;3,8988814;0,84492934;3,989383632
5574;21,76000023;159,3200073;21/08/2019 06:00;3,777773;0,09878748;3,779064409
5575;21,76000023;159,3200073;21/08/2019 07:00;3,1443663;-0,19991046;3,150714779
5576;21,76000023;159,3200073;21/08/2019 08:00;1,9863362;0,4224104;2,030754058
5577;21,76000023;159,3200073;21/08/2019 09:00;1,0474796;1,4174002;1,76245194
5578;21,76000023;159,3200073;21/08/2019 10:00;1,162157;2,1587179;2,45166716
5579;21,76000023;159,3200073;21/08/2019 11:00;1,3834743;2,5346029;2,887596405
5580;21,76000023;159,3200073;21/08/2019 12:00;1,5769258;2,5060596;2,960917037
5581;21,76000023;159,3200073;21/08/2019 13:00;2,007771;2,3540976;3,094013558
5582;21,76000023;159,3200073;21/08/2019 14:00;2,391995;2,4268625;3,407536012
5583;21,76000023;159,3200073;21/08/2019 15:00;2,0983343;3,0162182;3,674313414
5584;21,76000023;159,3200073;21/08/2019 16:00;1,5394144;3,8512056;4,147478905
5585;21,76000023;159,3200073;21/08/2019 17:00;1,371685;4,1004553;4,323800806
5586;21,76000023;159,3200073;21/08/2019 18:00;1,2312851;4,2387486;4,413961111
5587;21,76000023;159,3200073;21/08/2019 19:00;0,82776976;4,644785;4,717968893
5588;21,76000023;159,3200073;21/08/2019 20:00;0,48802376;4,6359406;4,661556868
5589;21,76000023;159,3200073;21/08/2019 21:00;0,5453625;4,351313;4,385355753
5590;21,76000023;159,3200073;21/08/2019 22:00;0,9938917;5,3881125;5,479012413
5591;21,76000023;159,3200073;21/08/2019 23:00;1,4108043;5,015846;5,210477893
5592;21,76000023;159,3200073;22/08/2019 00:00;1,7098236;4,714736;5,015200125
5593;21,76000023;159,3200073;22/08/2019 01:00;2,1792517;4,638353;5,124788437
5594;21,76000023;159,3200073;22/08/2019 02:00;3,2349296;3,7824607;4,977125522
5595;21,76000023;159,3200073;22/08/2019 03:00;3,6893535;2,2061558;4,298657077
5596;21,76000023;159,3200073;22/08/2019 04:00;3,1400795;0,6849269;3,213911032
5597;21,76000023;159,3200073;22/08/2019 05:00;2,7740755;0,10280763;2,775979879
5598;21,76000023;159,3200073;22/08/2019 06:00;2,4380803;-0,28754997;2,454978724
5599;21,76000023;159,3200073;22/08/2019 07:00;1,476717;-0,17659354;1,487238507
5600;21,76000023;159,3200073;22/08/2019 08:00;-0,34580088;1,5810207;1,618395719
5601;21,76000023;159,3200073;22/08/2019 09:00;-1,4502437;2,787471;3,142165076
5602;21,76000023;159,3200073;22/08/2019 10:00;-1,0333312;1,3948873;1,735938924
5603;21,76000023;159,3200073;22/08/2019 11:00;-1,8489361;2,2342968;2,900111531
5604;21,76000023;159,3200073;22/08/2019 12:00;-2,4041047;2,8767185;3,749030373
5605;21,76000023;159,3200073;22/08/2019 13:00;-2,36445;3,4238625;4,160944391
5606;21,76000023;159,3200073;22/08/2019 14:00;-1,7283638;3,6976354;4,081635576
5607;21,76000023;159,3200073;22/08/2019 15:00;-1,0306518;3,3261726;3,482192886
5608;21,76000023;159,3200073;22/08/2019 16:00;-0,92776346;3,2296886;3,360302589
5609;21,76000023;159,3200073;22/08/2019 17:00;-0,99314046;3,158532;3,310989636
5610;21,76000023;159,3200073;22/08/2019 18:00;-1,5992174;3,6413531;3,977052764
5611;21,76000023;159,3200073;22/08/2019 19:00;-1,7862384;4,1310086;4,50065325
5612;21,76000023;159,3200073;22/08/2019 20:00;-1,46632;3,9947255;4,255340899
5613;21,76000023;159,3200073;22/08/2019 21:00;-0,45726347;2,8972213;2,933083896
5614;21,76000023;159,3200073;22/08/2019 22:00;-0,9352658;3,213206;3,346552691
5615;21,76000023;159,3200073;22/08/2019 23:00;-1,2632225;3,5943172;3,809835589
5616;21,76000023;159,3200073;23/08/2019 00:00;-1,1748028;3,7297966;3,910440422
5617;21,76000023;159,3200073;23/08/2019 01:00;-0,9143665;3,7603498;3,869922055
5618;21,76000023;159,3200073;23/08/2019 02:00;-0,7219868;4,064274;4,127903595
5619;21,76000023;159,3200073;23/08/2019 03:00;-0,7562828;3,7032635;3,779698959
5620;21,76000023;159,3200073;23/08/2019 04:00;-1,4818604;2,4361088;2,851409534
5621;21,76000023;159,3200073;23/08/2019 05:00;-2,555758;2,0047457;3,248215553
5622;21,76000023;159,3200073;23/08/2019 06:00;-2,633996;2,4670641;3,608925076
5623;21,76000023;159,3200073;23/08/2019 07:00;-2,8719254;2,8481753;4,044756858
5624;21,76000023;159,3200073;23/08/2019 08:00;-3,0637696;3,7844708;4,869178924
5625;21,76000023;159,3200073;23/08/2019 09:00;-3,09753;5,0817766;5,951398618
5626;21,76000023;159,3200073;23/08/2019 10:00;-2,4737687;4,051811;4,747283851
5627;21,76000023;159,3200073;23/08/2019 11:00;-2,9035423;3,5770304;4,607136244
5628;21,76000023;159,3200073;23/08/2019 12:00;-3,5605276;3,6280866;5,083342322
5629;21,76000023;159,3200073;23/08/2019 13:00;-4,126414;4,0594497;5,788473406
5630;21,76000023;159,3200073;23/08/2019 14:00;-4,335406;4,213422;6,045549614
5631;21,76000023;159,3200073;23/08/2019 15:00;-4,015487;4,7139316;6,192357142
5632;21,76000023;159,3200073;23/08/2019 16:00;-3,5862496;4,7682037;5,966318188
5633;21,76000023;159,3200073;23/08/2019 17:00;-3,1152136;4,765792;5,693621796
5634;21,76000023;159,3200073;23/08/2019 18:00;-3,0471573;4,516542;5,448331786
5635;21,76000023;159,3200073;23/08/2019 19:00;-3,5755322;4,167994;5,491502936
5636;21,76000023;159,3200073;23/08/2019 20:00;-4,112481;3,5223563;5,414747813
5637;21,76000023;159,3200073;23/08/2019 21:00;-4,2496653;3,3860729;5,433704523
5638;21,76000023;159,3200073;23/08/2019 22:00;-3,8686569;3,089385;4,950838908
5639;21,76000023;159,3200073;23/08/2019 23:00;-3,6532342;2,809984;4,60891855
5640;21,76000023;159,3200073;24/08/2019 00:00;-4,068003;1,9335887;4,504155156
5641;21,76000023;159,3200073;24/08/2019 01:00;-4,726596;2,0103738;5,136371537
5642;21,76000023;159,3200073;24/08/2019 02:00;-4,8814645;1,5689603;5,127409881
5643;21,76000023;159,3200073;24/08/2019 03:00;-5,157441;1,287147;5,315632142
5644;21,76000023;159,3200073;24/08/2019 04:00;-5,4489584;1,0286506;5,545202404
5645;21,76000023;159,3200073;24/08/2019 05:00;-5,750657;0,9024176;5,821031992
5646;21,76000023;159,3200073;24/08/2019 06:00;-6,2843904;1,0194043;6,366533423
5647;21,76000023;159,3200073;24/08/2019 07:00;-6,8883243;1,0423192;6,966738188
5648;21,76000023;159,3200073;24/08/2019 08:00;-7,407589;1,1999096;7,504142712
5649;21,76000023;159,3200073;24/08/2019 09:00;-7,7719855;1,2465434;7,871316857
5650;21,76000023;159,3200073;24/08/2019 10:00;-7,9279256;1,0965914;8,003406588
5651;21,76000023;159,3200073;24/08/2019 11:00;-8,537754;1,2288547;8,62573633
5652;21,76000023;159,3200073;24/08/2019 12:00;-8,655111;1,9142921;8,864280042
5653;21,76000023;159,3200073;24/08/2019 13:00;-8,558117;2,2716844;8,854485677
5654;21,76000023;159,3200073;24/08/2019 14:00;-8,396282;2,5297787;8,769112366
5655;21,76000023;159,3200073;24/08/2019 15:00;-8,022776;2,7179222;8,470657344
5656;21,76000023;159,3200073;24/08/2019 16:00;-7,577998;2,384249;7,944224127
5657;21,76000023;159,3200073;24/08/2019 17:00;-7,1326838;1,8483615;7,368284632
5658;21,76000023;159,3200073;24/08/2019 18:00;-6,9917483;1,4688582;7,144374619
5659;21,76000023;159,3200073;24/08/2019 19:00;-6,953701;1,0704603;7,035612472
