index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction
4299,41.0,6.0,2019-06-29 03:00:00,0.42011905,3.211693,274.25012
4300,41.0,6.0,2019-06-29 04:00:00,0.41822433,3.2339437,273.3335
4301,41.0,6.0,2019-06-29 05:00:00,0.41514516,3.2786963,272.83405
4302,41.0,6.0,2019-06-29 06:00:00,0.4105265,3.302204,272.4169
4303,41.0,6.0,2019-06-29 07:00:00,0.41040826,3.3375285,271.61557
4304,41.0,6.0,2019-06-29 08:00:00,0.41242146,3.352865,270.01288
4305,41.0,6.0,2019-06-29 09:00:00,0.41218448,3.3644302,268.8822
4306,41.0,6.0,2019-06-29 10:00:00,0.41230297,3.3582704,267.13135
4307,41.0,6.0,2019-06-29 11:00:00,0.41668463,3.3287287,266.14337
4308,41.0,6.0,2019-06-29 12:00:00,0.41478992,3.3322487,266.083
4309,41.0,6.0,2019-06-29 13:00:00,0.4080398,3.3570135,266.5715
4310,41.0,6.0,2019-06-29 14:00:00,0.39951324,3.382658,267.2027
4311,41.0,6.0,2019-06-29 15:00:00,0.39134192,3.3938463,267.75705
4312,41.0,6.0,2019-06-29 16:00:00,0.3818679,3.4093084,268.43762
4313,41.0,6.0,2019-06-29 17:00:00,0.3715651,3.4252737,269.2774
4314,41.0,6.0,2019-06-29 18:00:00,0.36185408,3.4334447,270.2379
4315,41.0,6.0,2019-06-29 19:00:00,0.35451198,3.416474,271.23685
4316,41.0,6.0,2019-06-29 20:00:00,0.34835386,3.3938463,272.20285
4317,41.0,6.0,2019-06-29 21:00:00,0.3495381,3.3230717,271.80768
4318,41.0,6.0,2019-06-29 22:00:00,0.33165598,3.3786354,272.69684
4319,41.0,6.0,2019-06-29 23:00:00,0.32691908,3.3654358,274.66724
4320,41.0,6.0,2019-06-30 00:00:00,0.3219452,3.3561335,277.75735
4321,41.0,6.0,2019-06-30 01:00:00,0.31649756,3.361539,282.03302
4322,41.0,6.0,2019-06-30 02:00:00,0.31045794,3.3790126,287.4009
4323,41.0,6.0,2019-06-30 03:00:00,0.30501056,3.3938463,293.67993
4324,41.0,6.0,2019-06-30 04:00:00,0.30027342,3.4054115,300.7548
4325,41.0,6.0,2019-06-30 05:00:00,0.295655,3.414337,308.4828
4326,41.0,6.0,2019-06-30 06:00:00,0.2913916,3.415971,316.8475
4327,41.0,6.0,2019-06-30 07:00:00,0.2866547,3.4209995,325.01462
4328,41.0,6.0,2019-06-30 08:00:00,0.2819178,3.4237652,332.6219
4329,41.0,6.0,2019-06-30 09:00:00,0.28144407,3.3722243,342.06235
4330,41.0,6.0,2019-06-30 10:00:00,0.2804966,3.3067296,356.0584
4331,41.0,6.0,2019-06-30 11:00:00,0.2854705,3.2335665,16.651413
4332,41.0,6.0,2019-06-30 12:00:00,0.30216837,3.1176624,53.897377
4333,41.0,6.0,2019-06-30 13:00:00,0.3122344,3.0319285,136.33687
4334,41.0,6.0,2019-06-30 14:00:00,0.31649756,2.9899414,160.66255
4335,41.0,6.0,2019-06-30 15:00:00,0.30927372,3.0020096,161.15103
4336,41.0,6.0,2019-06-30 16:00:00,0.2983787,3.0225003,160.3003
4337,41.0,6.0,2019-06-30 17:00:00,0.28890467,3.0328085,159.20258
4338,41.0,6.0,2019-06-30 18:00:00,0.27943087,3.0470135,153.53828
4339,41.0,6.0,2019-06-30 19:00:00,0.27019358,3.073287,147.9234
4340,41.0,6.0,2019-06-30 20:00:00,0.26273298,3.096543,144.01
4341,41.0,6.0,2019-06-30 21:00:00,0.2673514,3.0116892,132.67044
4342,41.0,6.0,2019-06-30 22:00:00,0.25846958,3.0310485,126.72075
4343,41.0,6.0,2019-06-30 23:00:00,0.26012754,3.023506,129.14125
4344,41.0,6.0,2019-07-01 00:00:00,0.26083827,3.0340655,132.20392
4345,41.0,6.0,2019-07-01 01:00:00,0.26131177,3.06675,135.26657
4346,41.0,6.0,2019-07-01 02:00:00,0.2626145,3.0998116,138.25789
4347,41.0,6.0,2019-07-01 03:00:00,0.2660489,3.1228166,141.7871
4348,41.0,6.0,2019-07-01 04:00:00,0.26829886,3.1472042,144.06488
4349,41.0,6.0,2019-07-01 05:00:00,0.26936483,3.1870542,145.96396
4350,41.0,6.0,2019-07-01 06:00:00,0.26924634,3.2409835,147.20439
4351,41.0,6.0,2019-07-01 07:00:00,0.26983833,3.2817132,148.0661
4352,41.0,6.0,2019-07-01 08:00:00,0.26936483,3.3322487,148.51068
4353,41.0,6.0,2019-07-01 09:00:00,0.26960158,3.376247,148.64241
4354,41.0,6.0,2019-07-01 10:00:00,0.2549169,3.5405493,149.04857
4355,41.0,6.0,2019-07-01 11:00:00,0.2597723,3.5254643,147.70935
4356,41.0,6.0,2019-07-01 12:00:00,0.26237774,3.5397952,146.74335
4357,41.0,6.0,2019-07-01 13:00:00,0.2637987,3.5595315,145.942
4358,41.0,6.0,2019-07-01 14:00:00,0.26521993,3.5788908,145.27786
4359,41.0,6.0,2019-07-01 15:00:00,0.26569366,3.596113,144.80035
4360,41.0,6.0,2019-07-01 16:00:00,0.26912785,3.5586514,145.0199
4361,41.0,6.0,2019-07-01 17:00:00,0.26972008,3.558903,145.54132
4362,41.0,6.0,2019-07-01 18:00:00,0.2686541,3.5611658,145.53584
4363,41.0,6.0,2019-07-01 19:00:00,0.26960158,3.6006384,145.46997
4364,41.0,6.0,2019-07-01 20:00:00,0.2686541,3.5558858,145.32178
4365,41.0,6.0,2019-07-01 21:00:00,0.2688911,3.502208,145.25043
4366,41.0,6.0,2019-07-01 22:00:00,0.24769306,3.6882582,145.78831
4367,41.0,6.0,2019-07-01 23:00:00,0.2536142,3.5399208,143.42819
4368,41.0,6.0,2019-07-02 00:00:00,0.2569301,3.4496613,142.14934
4369,41.0,6.0,2019-07-02 01:00:00,0.2576406,3.400886,140.45883
4370,41.0,6.0,2019-07-02 02:00:00,0.25669336,3.3717215,139.28976
4371,41.0,6.0,2019-07-02 03:00:00,0.2547984,3.3460767,138.56525
4372,41.0,6.0,2019-07-02 04:00:00,0.2523117,3.3283515,137.8627
4373,41.0,6.0,2019-07-02 05:00:00,0.25242996,3.2783191,135.99657
4374,41.0,6.0,2019-07-02 06:00:00,0.2547984,3.2237613,131.54527
4375,41.0,6.0,2019-07-02 07:00:00,0.25669336,3.1865513,124.7668
4376,41.0,6.0,2019-07-02 08:00:00,0.2577591,3.1678205,117.39554
4377,41.0,6.0,2019-07-02 09:00:00,0.2591803,3.158518,107.768456
4378,41.0,6.0,2019-07-02 10:00:00,0.24970627,3.2075448,76.88932
4379,41.0,6.0,2019-07-02 11:00:00,0.2523117,3.2575772,36.86061
4380,41.0,6.0,2019-07-02 12:00:00,0.25728536,3.3161578,347.1174
4381,41.0,6.0,2019-07-02 13:00:00,0.2645092,3.383538,334.43863
4382,41.0,6.0,2019-07-02 14:00:00,0.27256227,3.4585867,329.80072
4383,41.0,6.0,2019-07-02 15:00:00,0.28819418,3.4460158,323.80713
4384,41.0,6.0,2019-07-02 16:00:00,0.29731297,3.5180473,320.68408
4385,41.0,6.0,2019-07-02 17:00:00,0.3051288,3.5859306,318.9332
4386,41.0,6.0,2019-07-02 18:00:00,0.31116843,3.6540651,317.78058
4387,41.0,6.0,2019-07-02 19:00:00,0.32099771,3.648031,317.0835
4388,41.0,6.0,2019-07-02 20:00:00,0.32644534,3.6750586,316.54016
4389,41.0,6.0,2019-07-02 21:00:00,0.32976127,3.6936636,316.40292
4390,41.0,6.0,2019-07-02 22:00:00,0.3198135,3.7866886,314.8661
4391,41.0,6.0,2019-07-02 23:00:00,0.3172083,3.8178647,314.70694
4392,41.0,6.0,2019-07-03 00:00:00,0.31377387,3.8383553,314.60266
4393,41.0,6.0,2019-07-03 01:00:00,0.3093922,3.8477836,314.55875
4394,41.0,6.0,2019-07-03 02:00:00,0.30406308,3.844515,314.64655
4395,41.0,6.0,2019-07-03 03:00:00,0.29802346,3.8382297,314.69595
4396,41.0,6.0,2019-07-03 04:00:00,0.2969575,3.7405531,313.19208
4397,41.0,6.0,2019-07-03 05:00:00,0.30086565,3.6111982,305.61224
4398,41.0,6.0,2019-07-03 06:00:00,0.29293108,3.5905817,304.8548
4399,41.0,6.0,2019-07-03 07:00:00,0.28476,3.56456,303.9986
4400,41.0,6.0,2019-07-03 08:00:00,0.27883863,3.5128932,303.33447
4401,41.0,6.0,2019-07-03 09:00:00,0.27125955,3.479203,302.69778
4402,41.0,6.0,2019-07-03 10:00:00,0.24994302,3.5513604,302.30807
4403,41.0,6.0,2019-07-03 11:00:00,0.24177194,3.5356467,301.14447
4404,41.0,6.0,2019-07-03 12:00:00,0.23454785,3.5141504,299.66803
4405,41.0,6.0,2019-07-03 13:00:00,0.22850823,3.4876256,297.8513
4406,41.0,6.0,2019-07-03 14:00:00,0.23170567,3.3561335,282.9167
4407,41.0,6.0,2019-07-03 15:00:00,0.23881125,3.208299,268.62973
4408,41.0,6.0,2019-07-03 16:00:00,0.24212718,3.131616,261.84576
4409,41.0,6.0,2019-07-03 17:00:00,0.24342966,3.069767,261.9281
4410,41.0,6.0,2019-07-03 18:00:00,0.24567986,3.0144548,266.7636
4411,41.0,6.0,2019-07-03 19:00:00,0.24923253,2.9612796,275.1173
4412,41.0,6.0,2019-07-03 20:00:00,0.2521932,2.9226868,283.28992
4413,41.0,6.0,2019-07-03 21:00:00,0.25385118,2.893648,291.0783
4414,41.0,6.0,2019-07-03 22:00:00,0.23739004,2.9290981,296.77002
4415,41.0,6.0,2019-07-03 23:00:00,0.23111367,2.9548686,295.73267
4416,41.0,6.0,2019-07-04 00:00:00,0.22483706,2.981393,294.68436
4417,41.0,6.0,2019-07-04 01:00:00,0.21891594,3.0011296,293.86105
4418,41.0,6.0,2019-07-04 02:00:00,0.21441579,3.006535,293.35062
4419,41.0,6.0,2019-07-04 03:00:00,0.21003413,3.012192,293.63602
4420,41.0,6.0,2019-07-04 04:00:00,0.20517874,3.0198603,293.5482
4421,41.0,6.0,2019-07-04 05:00:00,0.2005601,3.024386,293.63602
4422,41.0,6.0,2019-07-04 06:00:00,0.19653368,3.0183518,294.46478
4423,41.0,6.0,2019-07-04 07:00:00,0.1979549,2.9460688,298.4276
4424,41.0,6.0,2019-07-04 08:00:00,0.20363927,2.8368273,310.16782
4425,41.0,6.0,2019-07-04 09:00:00,0.21240258,2.7543619,334.016
4426,41.0,6.0,2019-07-04 10:00:00,0.20067859,2.7396538,358.98935
4427,41.0,6.0,2019-07-04 11:00:00,0.19961262,2.714889,5.7729187
4428,41.0,6.0,2019-07-04 12:00:00,0.19831014,2.7006838,11.892761
4429,41.0,6.0,2019-07-04 13:00:00,0.1977179,2.6822045,16.706299
4430,41.0,6.0,2019-07-04 14:00:00,0.19700742,2.6627195,21.102707
4431,41.0,6.0,2019-07-04 15:00:00,0.19452047,2.6605825,24.928299
4432,41.0,6.0,2019-07-04 16:00:00,0.19167829,2.6628451,28.358704
4433,41.0,6.0,2019-07-04 17:00:00,0.19061255,2.6540456,31.075577
4434,41.0,6.0,2019-07-04 18:00:00,0.19629693,2.6085386,29.835144
4435,41.0,6.0,2019-07-04 19:00:00,0.2137053,2.5996132,25.027084
4436,41.0,6.0,2019-07-04 20:00:00,0.21749473,2.5933278,25.307007
4437,41.0,6.0,2019-07-04 21:00:00,0.216429,2.614447,27.853745
4438,41.0,6.0,2019-07-04 22:00:00,0.21216583,2.5507123,37.519257
4439,41.0,6.0,2019-07-04 23:00:00,0.20979714,2.5734656,40.148315
4440,41.0,6.0,2019-07-05 00:00:00,0.20411277,2.630915,41.877243
4441,41.0,6.0,2019-07-05 01:00:00,0.20008636,2.6788104,43.5403
4442,41.0,6.0,2019-07-05 02:00:00,0.204705,2.6541712,43.10669
4443,41.0,6.0,2019-07-05 03:00:00,0.21323156,2.6310406,40.291016
4444,41.0,6.0,2019-07-05 04:00:00,0.21702123,2.6353147,41.674164
4445,41.0,6.0,2019-07-05 05:00:00,0.21749473,2.6593254,42.887146
4446,41.0,6.0,2019-07-05 06:00:00,0.21417904,2.7060893,43.72142
4447,41.0,6.0,2019-07-05 07:00:00,0.20991564,2.7541103,45.159454
4448,41.0,6.0,2019-07-05 08:00:00,0.2135868,2.7358825,46.47673
4449,41.0,6.0,2019-07-05 09:00:00,0.21702123,2.7272084,49.061874
4450,41.0,6.0,2019-07-05 10:00:00,0.20813918,2.7642927,52.563637
4451,41.0,6.0,2019-07-05 11:00:00,0.20577073,2.7952173,54.05655
4452,41.0,6.0,2019-07-05 12:00:00,0.20304704,2.8242562,55.434196
4453,41.0,6.0,2019-07-05 13:00:00,0.20067859,2.8433642,56.740494
4454,41.0,6.0,2019-07-05 14:00:00,0.19890213,2.8449984,58.101685
4455,41.0,6.0,2019-07-05 15:00:00,0.20790243,2.7453108,65.01738
4456,41.0,6.0,2019-07-05 16:00:00,0.21938968,2.657817,68.639885
4457,41.0,6.0,2019-07-05 17:00:00,0.21974492,2.670262,75.32506
4458,41.0,6.0,2019-07-05 18:00:00,0.21524477,2.6878614,78.39321
4459,41.0,6.0,2019-07-05 19:00:00,0.21062613,2.7011867,80.692955
4460,41.0,6.0,2019-07-05 20:00:00,0.20565248,2.7157688,82.78413
4461,41.0,6.0,2019-07-05 21:00:00,0.20138907,2.7189116,84.74906
4462,41.0,6.0,2019-07-05 22:00:00,0.1660986,2.9340007,87.350685
4463,41.0,6.0,2019-07-05 23:00:00,0.16515112,2.893145,90.07305
4464,41.0,6.0,2019-07-06 00:00:00,0.170362,2.7857893,96.494774
4465,41.0,6.0,2019-07-06 01:00:00,0.193573,2.5796254,131.95692
4466,41.0,6.0,2019-07-06 02:00:00,0.20423126,2.5407813,149.09796
4467,41.0,6.0,2019-07-06 03:00:00,0.22602129,2.5089767,169.81213
4468,41.0,6.0,2019-07-06 04:00:00,0.23774529,2.49628,180.91566
4469,41.0,6.0,2019-07-06 05:00:00,0.2370348,2.5182793,184.66441
4470,41.0,6.0,2019-07-06 06:00:00,0.23502159,2.5333643,186.53604
4471,41.0,6.0,2019-07-06 07:00:00,0.25882483,2.5298445,190.59215
4472,41.0,6.0,2019-07-06 08:00:00,0.31448436,2.5592606,198.85255
4473,41.0,6.0,2019-07-06 09:00:00,0.34906435,2.6517828,203.8088
4474,41.0,6.0,2019-07-06 10:00:00,0.33816934,2.7471962,205.62555
4475,41.0,6.0,2019-07-06 11:00:00,0.3397088,2.786292,206.39944
4476,41.0,6.0,2019-07-06 12:00:00,0.34065628,2.8108053,207.2886
4477,41.0,6.0,2019-07-06 13:00:00,0.34337997,2.816085,207.83748
4478,41.0,6.0,2019-07-06 14:00:00,0.35463023,2.8003714,208.08447
4479,41.0,6.0,2019-07-06 15:00:00,0.36505175,2.8008742,207.62341
4480,41.0,6.0,2019-07-06 16:00:00,0.37322283,2.810931,206.75621
4481,41.0,6.0,2019-07-06 17:00:00,0.3792627,2.8262677,207.54109
4482,41.0,6.0,2019-07-06 18:00:00,0.37819672,2.8463812,210.75743
4483,41.0,6.0,2019-07-06 19:00:00,0.37393355,2.8563123,214.81355
4484,41.0,6.0,2019-07-06 20:00:00,0.3605516,2.884094,215.79602
4485,41.0,6.0,2019-07-06 21:00:00,0.34823537,2.903579,215.80699
4486,41.0,6.0,2019-07-06 22:00:00,0.3289323,2.952103,216.1363
4487,41.0,6.0,2019-07-06 23:00:00,0.33390594,2.8853512,209.81888
4488,41.0,6.0,2019-07-07 00:00:00,0.34634066,2.8286562,206.05367
4489,41.0,6.0,2019-07-07 01:00:00,0.3623278,2.7871718,206.05916
4490,41.0,6.0,2019-07-07 02:00:00,0.38234162,2.7713325,207.60695
4491,41.0,6.0,2019-07-07 03:00:00,0.39868426,2.7908175,213.82559
4492,41.0,6.0,2019-07-07 04:00:00,0.38542056,2.8359473,219.10019
4493,41.0,6.0,2019-07-07 05:00:00,0.364578,2.8920138,221.85548
4494,41.0,6.0,2019-07-07 06:00:00,0.3584199,2.9948442,223.32095
4495,41.0,6.0,2019-07-07 07:00:00,0.35001183,3.0227516,225.73047
4496,41.0,6.0,2019-07-07 08:00:00,0.34788013,3.0270257,228.40894
4497,41.0,6.0,2019-07-07 09:00:00,0.3507223,3.0192318,230.87332
4498,41.0,6.0,2019-07-07 10:00:00,0.36138058,2.9925814,236.40039
4499,41.0,6.0,2019-07-07 11:00:00,0.37665725,2.9712107,241.78476
4500,41.0,6.0,2019-07-07 12:00:00,0.38909173,2.9744792,246.61478
4501,41.0,6.0,2019-07-07 13:00:00,0.41538215,2.972468,251.52162
4502,41.0,6.0,2019-07-07 14:00:00,0.45919895,2.9986155,255.01788
4503,41.0,6.0,2019-07-07 15:00:00,0.46440983,3.0952861,256.34064
4504,41.0,6.0,2019-07-07 16:00:00,0.445817,3.195728,256.73584
4505,41.0,6.0,2019-07-07 17:00:00,0.43492198,3.2617254,257.41644
4506,41.0,6.0,2019-07-07 18:00:00,0.42675066,3.3330028,257.46033
4507,41.0,6.0,2019-07-07 19:00:00,0.43989587,3.4955454,257.17493
4508,41.0,6.0,2019-07-07 20:00:00,0.43302727,3.6023984,257.65793
4509,41.0,6.0,2019-07-07 21:00:00,0.43279052,3.6959264,258.00922
4510,41.0,6.0,2019-07-07 22:00:00,0.49851608,3.4916482,263.60764
4511,41.0,6.0,2019-07-07 23:00:00,0.5329776,3.5127676,267.78998
4512,41.0,6.0,2019-07-08 00:00:00,0.51580596,3.6632419,268.70657
4513,41.0,6.0,2019-07-08 01:00:00,0.5031345,3.7523699,268.08636
4514,41.0,6.0,2019-07-08 02:00:00,0.5191219,3.6815956,268.1632
4515,41.0,6.0,2019-07-08 03:00:00,0.52528,3.6729214,269.8427
4516,41.0,6.0,2019-07-08 04:00:00,0.5092926,3.7455816,270.84717
4517,41.0,6.0,2019-07-08 05:00:00,0.4935422,3.7932255,271.53873
4518,41.0,6.0,2019-07-08 06:00:00,0.47672582,3.841498,271.643
4519,41.0,6.0,2019-07-08 07:00:00,0.4612124,3.8803422,271.67593
4520,41.0,6.0,2019-07-08 08:00:00,0.44865918,3.8909018,271.56067
4521,41.0,6.0,2019-07-08 09:00:00,0.44261956,3.8383553,270.3861
4522,41.0,6.0,2019-07-08 10:00:00,0.4362247,3.7981281,265.52866
4523,41.0,6.0,2019-07-08 11:00:00,0.43290877,3.729365,262.7514
4524,41.0,6.0,2019-07-08 12:00:00,0.42568493,3.6890123,261.87323
4525,41.0,6.0,2019-07-08 13:00:00,0.42367172,3.6124551,262.5483
4526,41.0,6.0,2019-07-08 14:00:00,0.41846108,3.5556345,263.53625
4527,41.0,6.0,2019-07-08 15:00:00,0.41159248,3.5105047,263.5308
4528,41.0,6.0,2019-07-08 16:00:00,0.40425014,3.4732947,263.30026
4529,41.0,6.0,2019-07-08 17:00:00,0.38956547,3.4864943,263.30026
4530,41.0,6.0,2019-07-08 18:00:00,0.3770125,3.4831002,263.3771
4531,41.0,6.0,2019-07-08 19:00:00,0.36990714,3.436462,263.50882
4532,41.0,6.0,2019-07-08 20:00:00,0.35688043,3.4426215,263.01486
4533,41.0,6.0,2019-07-08 21:00:00,0.34752488,3.421628,261.4396
4534,41.0,6.0,2019-07-08 22:00:00,0.3448012,3.3547506,254.00798
4535,41.0,6.0,2019-07-08 23:00:00,0.38838124,3.1389072,221.03218
4536,41.0,6.0,2019-07-09 00:00:00,0.3791442,3.1278448,202.33784
4537,41.0,6.0,2019-07-09 01:00:00,0.3535645,3.1870542,203.1337
4538,41.0,6.0,2019-07-09 02:00:00,0.3583014,3.1004403,203.83626
4539,41.0,6.0,2019-07-09 03:00:00,0.36907816,3.0194833,193.91278
4540,41.0,6.0,2019-07-09 04:00:00,0.41727686,3.0005012,177.48526
4541,41.0,6.0,2019-07-09 05:00:00,0.68823195,3.0536761,148.24174
4542,41.0,6.0,2019-07-09 06:00:00,1.0001619,3.3863037,140.01974
4543,41.0,6.0,2019-07-09 07:00:00,1.2078784,3.8300583,138.81773
4544,41.0,6.0,2019-07-09 08:00:00,1.2243392,4.143075,139.83862
4545,41.0,6.0,2019-07-09 09:00:00,1.1497319,4.3404393,140.58508
4546,41.0,6.0,2019-07-09 10:00:00,1.0628083,4.4684114,141.22725
4547,41.0,6.0,2019-07-09 11:00:00,0.99056935,4.518444,141.4029
4548,41.0,6.0,2019-07-09 12:00:00,0.924844,4.537929,140.83206
4549,41.0,6.0,2019-07-09 13:00:00,0.8661053,4.542329,140.32162
4550,41.0,6.0,2019-07-09 14:00:00,0.85959196,4.6182575,140.26674
4551,41.0,6.0,2019-07-09 15:00:00,0.83093333,4.533906,142.47867
4552,41.0,6.0,2019-07-09 16:00:00,0.8119855,4.433716,148.22528
4553,41.0,6.0,2019-07-09 17:00:00,0.7973008,4.364198,155.98622
4554,41.0,6.0,2019-07-09 18:00:00,0.78877425,4.328497,165.96458
4555,41.0,6.0,2019-07-09 19:00:00,0.78486633,4.328371,177.44684
4556,41.0,6.0,2019-07-09 20:00:00,0.78664255,4.3468504,189.87862
4557,41.0,6.0,2019-07-09 21:00:00,0.80938005,4.3274913,210.49399
4558,41.0,6.0,2019-07-09 22:00:00,0.90127754,4.2051754,258.23975
4559,41.0,6.0,2019-07-09 23:00:00,1.0560582,4.1845593,289.23413
4560,41.0,6.0,2019-07-10 00:00:00,1.2174706,4.3364162,301.00726
4561,41.0,6.0,2019-07-10 01:00:00,1.4251871,4.565711,308.02176
4562,41.0,6.0,2019-07-10 02:00:00,1.5708492,4.8322153,312.0614
4563,41.0,6.0,2019-07-10 03:00:00,1.6120608,5.0743318,313.4555
4564,41.0,6.0,2019-07-10 04:00:00,1.6445091,5.267673,313.82324
4565,41.0,6.0,2019-07-10 05:00:00,1.729538,5.4124904,313.93854
4566,41.0,6.0,2019-07-10 06:00:00,1.8731866,5.5510225,314.47092
4567,41.0,6.0,2019-07-10 07:00:00,2.012809,5.7110505,314.83868
4568,41.0,6.0,2019-07-10 08:00:00,2.143076,5.870702,314.9704
4569,41.0,6.0,2019-07-10 09:00:00,2.2669477,6.0187874,315.28326
4570,41.0,6.0,2019-07-10 10:00:00,2.3734114,6.159708,315.70587
4571,41.0,6.0,2019-07-10 11:00:00,2.4362948,6.2885604,316.3645
4572,41.0,6.0,2019-07-10 12:00:00,2.4479003,6.3859854,317.07254
4573,41.0,6.0,2019-07-10 13:00:00,2.3949647,6.45148,318.08795
4574,41.0,6.0,2019-07-10 14:00:00,2.2976198,6.475993,318.46118
4575,41.0,6.0,2019-07-10 15:00:00,2.1826296,6.4507256,318.52155
4576,41.0,6.0,2019-07-10 16:00:00,2.056626,6.3922706,318.4502
4577,41.0,6.0,2019-07-10 17:00:00,1.9185433,6.3226275,318.2526
4578,41.0,6.0,2019-07-10 18:00:00,1.7758417,6.247453,317.9123
4579,41.0,6.0,2019-07-10 19:00:00,1.6558778,6.1847243,317.39087
4580,41.0,6.0,2019-07-10 20:00:00,1.5275059,6.086922,316.88593
4581,41.0,6.0,2019-07-10 21:00:00,1.4103839,5.974412,316.39743
4582,41.0,6.0,2019-07-10 22:00:00,1.3287897,5.7594485,315.06918
4583,41.0,6.0,2019-07-10 23:00:00,1.246603,5.5764155,313.91107
4584,41.0,6.0,2019-07-11 00:00:00,1.1693904,5.410102,312.85724
4585,41.0,6.0,2019-07-11 01:00:00,1.1034279,5.2359943,311.84186
4586,41.0,6.0,2019-07-11 02:00:00,1.0451632,5.0719433,311.12836
4587,41.0,6.0,2019-07-11 03:00:00,0.9903326,4.9293885,310.71118
4588,41.0,6.0,2019-07-11 04:00:00,0.93846273,4.8061934,310.50812
4589,41.0,6.0,2019-07-11 05:00:00,0.9588318,4.8792305,310.29956
4590,41.0,6.0,2019-07-11 06:00:00,0.90246177,4.8078275,310.39835
4591,41.0,6.0,2019-07-11 07:00:00,0.8541446,4.719454,310.39835
4592,41.0,6.0,2019-07-11 08:00:00,0.8139987,4.613983,310.3819
4593,41.0,6.0,2019-07-11 09:00:00,0.77799773,4.5087643,310.316
4594,41.0,6.0,2019-07-11 10:00:00,0.75443125,4.3701067,310.1788
4595,41.0,6.0,2019-07-11 11:00:00,0.7436545,4.2120895,310.0855
4596,41.0,6.0,2019-07-11 12:00:00,0.73122,4.0914087,310.1184
4597,41.0,6.0,2019-07-11 13:00:00,0.7125089,4.008943,309.90985
4598,41.0,6.0,2019-07-11 14:00:00,0.68835044,3.9523737,309.90436
4599,41.0,6.0,2019-07-11 15:00:00,0.6600468,3.912524,309.9922
4600,41.0,6.0,2019-07-11 16:00:00,0.62901974,3.8812222,309.96472
4601,41.0,6.0,2019-07-11 17:00:00,0.59586096,3.8598516,309.7068
4602,41.0,6.0,2019-07-11 18:00:00,0.56897855,3.8495433,308.9768
4603,41.0,6.0,2019-07-11 19:00:00,0.5438726,3.7918427,307.5717
4604,41.0,6.0,2019-07-11 20:00:00,0.5271747,3.7048516,305.22253
4605,41.0,6.0,2019-07-11 21:00:00,0.5184114,3.6056669,302.0062
4606,41.0,6.0,2019-07-11 22:00:00,0.53321433,3.4600952,296.4956
4607,41.0,6.0,2019-07-11 23:00:00,0.57111025,3.3538706,289.7775
4608,41.0,6.0,2019-07-12 00:00:00,0.62748027,3.3215632,283.67963
4609,41.0,6.0,2019-07-12 01:00:00,0.7064693,3.3668187,279.69485
4610,41.0,6.0,2019-07-12 02:00:00,0.778116,3.4817173,279.20636
4611,41.0,6.0,2019-07-12 03:00:00,0.81766987,3.606924,280.6883
4612,41.0,6.0,2019-07-12 04:00:00,0.84810495,3.7115142,283.5369
4613,41.0,6.0,2019-07-12 05:00:00,0.8643291,3.7974997,287.30762
4614,41.0,6.0,2019-07-12 06:00:00,0.9106331,3.9607964,291.05087
4615,41.0,6.0,2019-07-12 07:00:00,0.879961,4.004166,293.91046
4616,41.0,6.0,2019-07-12 08:00:00,0.8393414,4.0260396,296.18823
4617,41.0,6.0,2019-07-12 09:00:00,0.80037975,4.0244055,298.22452
4618,41.0,6.0,2019-07-12 10:00:00,0.7746818,3.9820414,300.24985
4619,41.0,6.0,2019-07-12 11:00:00,0.75229955,3.9393,301.6275
4620,41.0,6.0,2019-07-12 12:00:00,0.72944355,3.9052327,302.37943
4621,41.0,6.0,2019-07-12 13:00:00,0.7006664,3.8911533,302.80756
4622,41.0,6.0,2019-07-12 14:00:00,0.6818371,3.8521833,302.56604
4623,41.0,6.0,2019-07-12 15:00:00,0.67627096,3.7941055,301.6604
4624,41.0,6.0,2019-07-12 16:00:00,0.67567897,3.7485986,300.69443
4625,41.0,6.0,2019-07-12 17:00:00,0.6747315,3.7255938,299.89856
4626,41.0,6.0,2019-07-12 18:00:00,0.6747315,3.7144055,298.96002
4627,41.0,6.0,2019-07-12 19:00:00,0.6774552,3.7069888,297.59882
4628,41.0,6.0,2019-07-12 20:00:00,0.6830213,3.7027147,296.08945
4629,41.0,6.0,2019-07-12 21:00:00,0.6829028,3.7186797,295.57352
4630,41.0,6.0,2019-07-12 22:00:00,0.685745,3.7304964,295.3869
4631,41.0,6.0,2019-07-12 23:00:00,0.72340393,3.7116401,293.94885
4632,41.0,6.0,2019-07-13 00:00:00,0.77290535,3.7443244,293.99826
4633,41.0,6.0,2019-07-13 01:00:00,0.8090248,3.841121,296.02905
4634,41.0,6.0,2019-07-13 02:00:00,0.84609175,3.957025,298.8557
4635,41.0,6.0,2019-07-13 03:00:00,0.91915965,4.0611124,301.4793
4636,41.0,6.0,2019-07-13 04:00:00,1.0031226,4.1845593,304.9646
4637,41.0,6.0,2019-07-13 05:00:00,1.074414,4.3186913,309.34454
4638,41.0,6.0,2019-07-13 06:00:00,1.1250997,4.4427667,313.4171
4639,41.0,6.0,2019-07-13 07:00:00,1.1717589,4.5437117,316.38647
4640,41.0,6.0,2019-07-13 08:00:00,1.2174706,4.6381197,318.68622
4641,41.0,6.0,2019-07-13 09:00:00,1.2489715,4.7256136,320.82678
