index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,100m_ucomponent_wind,100m_vcomponent_wind
69,42.119998931884766,15.390000343322754,2019-01-03 21:00:00,3.2805576,6.838451,2.2693481,-3.3264115,-15.384881
70,42.119998931884766,15.390000343322754,2019-01-03 22:00:00,3.2023988,6.80441,1.8189392,-1.7432562,-15.0202
71,42.119998931884766,15.390000343322754,2019-01-03 23:00:00,3.1987278,6.7481084,1.5223236,-1.4568869,-15.26114
72,42.119998931884766,15.390000343322754,2019-01-04 00:00:00,3.154379,6.6909714,2.3901978,-2.133206,-14.634806
73,42.119998931884766,15.390000343322754,2019-01-04 01:00:00,3.057391,6.6452436,3.4887695,-1.4883672,-14.367701
74,42.119998931884766,15.390000343322754,2019-01-04 02:00:00,3.01091,6.6000724,4.8784637,-1.886441,-14.822324
75,42.119998931884766,15.390000343322754,2019-01-04 03:00:00,3.0934505,6.601093,6.30661,-3.1116345,-15.063264
76,42.119998931884766,15.390000343322754,2019-01-04 04:00:00,3.1838067,6.6598988,7.2843323,-3.385818,-14.421122
77,42.119998931884766,15.390000343322754,2019-01-04 05:00:00,3.2333665,6.7493143,7.5974274,-3.0334415,-14.084242
78,42.119998931884766,15.390000343322754,2019-01-04 06:00:00,3.2459784,6.8105316,7.9819336,-3.241618,-13.794786
79,42.119998931884766,15.390000343322754,2019-01-04 07:00:00,3.2145963,6.8332567,8.580658,-3.7275317,-13.379956
80,42.119998931884766,15.390000343322754,2019-01-04 08:00:00,3.1711354,6.8208275,9.245285,-3.8803637,-13.233866
81,42.119998931884766,15.390000343322754,2019-01-04 09:00:00,3.1109178,6.787436,9.838516,-3.8026783,-12.798866
82,42.119998931884766,15.390000343322754,2019-01-04 10:00:00,2.9351792,6.7498703,9.909927,-2.5820544,-11.668847
83,42.119998931884766,15.390000343322754,2019-01-04 11:00:00,2.780046,6.657673,10.4702,-2.8105404,-11.424637
84,42.119998931884766,15.390000343322754,2019-01-04 12:00:00,2.6295314,6.5475736,10.711884,-2.5795157,-11.227306
85,42.119998931884766,15.390000343322754,2019-01-04 13:00:00,2.5283394,6.4212427,10.596542,-2.4429317,-11.6524935
86,42.119998931884766,15.390000343322754,2019-01-04 14:00:00,2.4408846,6.3075256,10.750336,-2.600841,-11.34505
87,42.119998931884766,15.390000343322754,2019-01-04 15:00:00,2.362785,6.2106905,11.266663,-2.7105143,-11.0179825
88,42.119998931884766,15.390000343322754,2019-01-04 16:00:00,2.2958174,6.124707,12.112564,-3.0415654,-10.704543
89,42.119998931884766,15.390000343322754,2019-01-04 17:00:00,2.2451327,6.048556,13.194672,-3.3243806,-10.454336
90,42.119998931884766,15.390000343322754,2019-01-04 18:00:00,2.2786462,6.0890894,14.029587,-3.271575,-10.264637
91,42.119998931884766,15.390000343322754,2019-01-04 19:00:00,2.2203825,6.0456805,14.567886,-2.9506788,-10.167607
92,42.119998931884766,15.390000343322754,2019-01-04 20:00:00,2.147908,6.002086,14.628296,-2.382002,-10.016066
93,42.119998931884766,15.390000343322754,2019-01-04 21:00:00,2.059328,5.954132,14.249298,-1.4431777,-9.647024
94,42.119998931884766,15.390000343322754,2019-01-04 22:00:00,2.0021303,5.877517,13.386917,-0.37640116,-10.439618
95,42.119998931884766,15.390000343322754,2019-01-04 23:00:00,1.9613929,5.8027573,11.898346,0.52535766,-10.875163
96,42.119998931884766,15.390000343322754,2019-01-05 00:00:00,1.9724061,5.7269773,9.624298,0.47153646,-11.484599
97,42.119998931884766,15.390000343322754,2019-01-05 01:00:00,2.0375977,5.6860723,7.410675,-0.0814001,-12.009542
98,42.119998931884766,15.390000343322754,2019-01-05 02:00:00,2.1335196,5.702861,5.7298584,-0.61555004,-12.544844
99,42.119998931884766,15.390000343322754,2019-01-05 03:00:00,2.210731,5.7676034,4.439026,-1.049166,-12.7449
100,42.119998931884766,15.390000343322754,2019-01-05 04:00:00,2.2422314,5.838653,3.5327148,-1.3304579,-12.006817
101,42.119998931884766,15.390000343322754,2019-01-05 05:00:00,2.257626,5.8969955,3.027359,-0.94812435,-12.1027565
102,42.119998931884766,15.390000343322754,2019-01-05 06:00:00,2.2342377,5.9187,2.3792114,-0.4774428,-12.096761
103,42.119998931884766,15.390000343322754,2019-01-05 07:00:00,2.1592174,5.9133205,1.676117,0.14962482,-11.475332
104,42.119998931884766,15.390000343322754,2019-01-05 08:00:00,2.0708742,5.8726015,0.80274963,0.99248487,-11.257287
105,42.119998931884766,15.390000343322754,2019-01-05 09:00:00,1.9738272,5.808879,359.75623,1.7749231,-10.495219
106,42.119998931884766,15.390000343322754,2019-01-05 10:00:00,1.8436812,5.7453423,358.42694,2.6756663,-9.046309
107,42.119998931884766,15.390000343322754,2019-01-05 11:00:00,1.7508382,5.626246,356.2188,3.9546812,-8.936742
108,42.119998931884766,15.390000343322754,2019-01-05 12:00:00,1.6889625,5.485167,353.5713,4.8254676,-8.916028
109,42.119998931884766,15.390000343322754,2019-01-05 13:00:00,1.636383,5.355682,350.6875,5.6571574,-7.9555397
110,42.119998931884766,15.390000343322754,2019-01-05 14:00:00,1.5781785,5.2579193,348.3805,5.6774673,-7.358096
111,42.119998931884766,15.390000343322754,2019-01-05 15:00:00,1.5089015,5.1939187,347.216,5.514988,-6.352908
112,42.119998931884766,15.390000343322754,2019-01-05 16:00:00,1.419019,5.14615,346.65576,5.5967355,-5.193453
113,42.119998931884766,15.390000343322754,2019-01-05 17:00:00,1.3403274,5.083634,346.0515,5.459644,-5.333547
114,42.119998931884766,15.390000343322754,2019-01-05 18:00:00,1.2981098,4.988839,345.08478,5.77597,-6.642908
115,42.119998931884766,15.390000343322754,2019-01-05 19:00:00,1.2836623,4.891447,343.4424,6.169474,-7.052287
116,42.119998931884766,15.390000343322754,2019-01-05 20:00:00,1.2805241,4.815203,341.26175,6.4431496,-6.297306
117,42.119998931884766,15.390000343322754,2019-01-05 21:00:00,1.2870965,4.7659507,339.0756,6.934649,-5.4518366
118,42.119998931884766,15.390000343322754,2019-01-05 22:00:00,1.3151035,4.7418346,337.1421,7.151457,-4.9786787
119,42.119998931884766,15.390000343322754,2019-01-05 23:00:00,1.3978806,4.7555623,336.3072,6.900122,-7.045746
120,42.119998931884766,15.390000343322754,2019-01-06 00:00:00,1.4879408,4.8109365,335.87872,7.335769,-8.116893
121,42.119998931884766,15.390000343322754,2019-01-06 01:00:00,1.5691192,4.8790183,335.9776,7.3515096,-8.821723
122,42.119998931884766,15.390000343322754,2019-01-06 02:00:00,1.6511266,4.9544272,336.96082,6.7650614,-9.396272
123,42.119998931884766,15.390000343322754,2019-01-06 03:00:00,1.7497132,5.0559006,338.83392,6.0135956,-10.072758
124,42.119998931884766,15.390000343322754,2019-01-06 04:00:00,1.768187,5.149304,340.88275,4.9442806,-9.482945
125,42.119998931884766,15.390000343322754,2019-01-06 05:00:00,1.6983771,5.2005043,342.11316,4.2557755,-8.546441
126,42.119998931884766,15.390000343322754,2019-01-06 06:00:00,1.597955,5.206626,342.9041,3.7597063,-7.9293737
127,42.119998931884766,15.390000343322754,2019-01-06 07:00:00,1.4719537,5.188168,343.6786,3.573871,-6.362175
128,42.119998931884766,15.390000343322754,2019-01-06 08:00:00,1.3417485,5.151623,344.4696,3.3276136,-4.753002
129,42.119998931884766,15.390000343322754,2019-01-06 09:00:00,1.2325631,5.0815005,345.4803,3.3900664,-3.6573255
130,42.119998931884766,15.390000343322754,2019-01-06 10:00:00,1.1472399,4.9695463,346.5459,2.674651,-5.6557083
131,42.119998931884766,15.390000343322754,2019-01-06 11:00:00,1.0755353,4.840061,347.20502,2.2400193,-5.408228
132,42.119998931884766,15.390000343322754,2019-01-06 12:00:00,1.0104622,4.7137303,346.9194,3.3997138,-4.944337
133,42.119998931884766,15.390000343322754,2019-01-06 13:00:00,0.9747579,4.5444536,346.24927,3.1021738,-5.9876823
134,42.119998931884766,15.390000343322754,2019-01-06 14:00:00,0.9675933,4.371374,346.88095,1.9907155,-8.094543
135,42.119998931884766,15.390000343322754,2019-01-06 15:00:00,0.96836305,4.2475476,348.60022,1.1356695,-8.060746
136,42.119998931884766,15.390000343322754,2019-01-06 16:00:00,0.94698787,4.185588,350.6161,0.91886157,-6.7982645
137,42.119998931884766,15.390000343322754,2019-01-06 17:00:00,0.939172,4.1330886,354.21942,-0.01336199,-7.3248434
138,42.119998931884766,15.390000343322754,2019-01-06 18:00:00,0.93390226,4.1101785,359.25092,-0.709991,-8.802645
139,42.119998931884766,15.390000343322754,2019-01-06 19:00:00,1.0262716,4.1104565,6.608719,-2.2220616,-8.887136
140,42.119998931884766,15.390000343322754,2019-01-06 20:00:00,1.2191814,4.2720346,13.436356,-3.4853365,-9.322682
141,42.119998931884766,15.390000343322754,2019-01-06 21:00:00,1.4525325,4.5654163,18.52275,-3.7036676,-10.197043
142,42.119998931884766,15.390000343322754,2019-01-06 22:00:00,1.5440729,4.842009,20.972565,-3.2929003,-8.641291
143,42.119998931884766,15.390000343322754,2019-01-06 23:00:00,1.4968224,5.007297,21.769028,-1.9560022,-6.9459906
144,42.119998931884766,15.390000343322754,2019-01-07 00:00:00,1.4114991,5.066196,21.55481,-1.039011,-6.5796747
145,42.119998931884766,15.390000343322754,2019-01-07 01:00:00,1.3819528,5.0117493,21.115387,-1.876286,-7.8683214
146,42.119998931884766,15.390000343322754,2019-01-07 02:00:00,1.3874002,4.9363403,20.58258,-2.0103312,-7.5854073
147,42.119998931884766,15.390000343322754,2019-01-07 03:00:00,1.3952754,4.9011865,19.500473,-1.7919999,-7.9113855
148,42.119998931884766,15.390000343322754,2019-01-07 04:00:00,1.4530654,4.8956213,18.121765,-2.195151,-8.848979
149,42.119998931884766,15.390000343322754,2019-01-07 05:00:00,1.5277898,4.9388447,17.209946,-2.7348862,-9.430614
150,42.119998931884766,15.390000343322754,2019-01-07 06:00:00,1.5688823,5.0147176,16.067429,-2.2565885,-9.357024
151,42.119998931884766,15.390000343322754,2019-01-07 07:00:00,1.5877707,5.0874367,14.716187,-1.1938739,-9.087738
152,42.119998931884766,15.390000343322754,2019-01-07 08:00:00,1.6082578,5.1368747,13.397903,-0.37233916,-9.346122
153,42.119998931884766,15.390000343322754,2019-01-07 09:00:00,1.6346067,5.165443,11.859894,0.55633014,-10.01443
154,42.119998931884766,15.390000343322754,2019-01-07 10:00:00,1.5943432,5.1950316,9.640778,3.0712013,-8.575333
155,42.119998931884766,15.390000343322754,2019-01-07 11:00:00,1.5541388,5.1694317,6.4219513,4.5172653,-8.678359
156,42.119998931884766,15.390000343322754,2019-01-07 12:00:00,1.6027511,5.1004224,2.1594849,4.4771533,-11.075219
157,42.119998931884766,15.390000343322754,2019-01-07 13:00:00,1.6941731,5.0989385,359.56946,3.7155325,-11.805671
158,42.119998931884766,15.390000343322754,2019-01-07 14:00:00,1.7803253,5.154127,359.1026,2.620322,-12.013904
159,42.119998931884766,15.390000343322754,2019-01-07 15:00:00,1.8359245,5.226846,0.3358612,1.1224682,-12.025351
160,42.119998931884766,15.390000343322754,2019-01-07 16:00:00,1.8052531,5.277861,2.1594849,-0.13217479,-10.880069
161,42.119998931884766,15.390000343322754,2019-01-07 17:00:00,1.716851,5.2898264,3.955658,-1.2730825,-9.922852
162,42.119998931884766,15.390000343322754,2019-01-07 18:00:00,1.5981919,5.260887,5.685913,-1.9920523,-8.738866
163,42.119998931884766,15.390000343322754,2019-01-07 19:00:00,1.479296,5.2223015,7.0536346,-2.018455,-7.6671743
