"Tempo, CF wec, produzione WEC, CF eolico, produzione EOLICO, CF FV, produzione FV, consumo elettrico, produzione diesel"
2019-11-29 12:00:00,0.0029024619032505224,0.00022317377880859402,0.360769918,5.4115487700000005,0.2484,0.9936,0.183973084,0.18374991022119141
2019-11-29 13:00:00,0.0029024619032505224,0.00022317377880859402,0.325317585,4.879763775000001,0.09102,0.36408,0.173913963,0.1736907892211914
2019-11-29 14:00:00,0.0029024619032505224,0.00022317377880859402,0.42044284,6.3066426,0.06755,0.2702,0.12037603,0.1201528562211914
2019-11-29 15:00:00,0.0029024619032505224,0.00022317377880859402,0.514860653,7.722909795,0.0,0.0,0.149267398,0.1490442242211914
2019-11-29 16:00:00,0.0029024619032505224,0.00022317377880859402,0.617236474,9.25854711,0.0,0.0,0.159895886,0.1596727122211914
2019-11-29 17:00:00,0.0029024619032505224,0.00022317377880859402,0.684163239,10.262448585,0.0,0.0,0.166650757,0.16642758322119142
2019-11-29 18:00:00,0.0029024619032505224,0.00022317377880859402,0.867630193,13.014452895,0.0,0.0,0.234557796,0.23433462222119142
2019-11-29 19:00:00,0.0029024619032505224,0.00022317377880859402,0.970816829,14.562252435,0.0,0.0,0.268988201,0.2687650272211914
2019-11-29 20:00:00,0.007306290594495794,0.000561789451644897,0.923268795,13.849031925,0.0,0.0,0.150055843,0.1494940535483551
2019-11-29 21:00:00,0.007306290594495794,0.000561789451644897,0.785831331,11.787469965,0.0,0.0,0.178232826,0.17767103654835512
2019-11-29 22:00:00,0.007306290594495794,0.000561789451644897,0.347894339,5.218415085,0.0,0.0,0.163381058,0.1628192685483551
2019-11-29 23:00:00,0.007306290594495794,0.000561789451644897,0.203006571,3.045098565,0.0,0.0,0.115122507,0.1145607175483551
2019-11-30 00:00:00,0.007306290594495794,0.000561789451644897,0.105856888,1.58785332,0.0,0.0,0.160982584,0.16042079454835512
2019-11-30 01:00:00,0.007306290594495794,0.000561789451644897,0.116681362,1.75022043,0.0,0.0,0.159920732,0.15935894254835511
2019-11-30 02:00:00,0.007306290594495794,0.000561789451644897,0.089718113,1.345771695,0.0,0.0,0.158191427,0.1576296375483551
2019-11-30 03:00:00,0.007306290594495794,0.000561789451644897,0.112134708,1.68202062,0.0,0.0,0.128759769,0.1281979795483551
2019-11-30 04:00:00,0.015324396799998578,0.00117831125982666,0.208320004,3.12480006,0.0,0.0,0.14675357,0.14557525874017335
2019-11-30 05:00:00,0.09210020336588408,0.007081695160644531,0.274723038,4.120845569999999,0.0,0.0,0.245915686,0.23883399083935547
2019-11-30 06:00:00,0.09210020336588408,0.007081695160644531,0.225698544,3.38547816,0.0,0.0,0.185202325,0.17812062983935548
2019-11-30 07:00:00,0.09210020336588408,0.007081695160644531,0.176033004,2.64049506,0.15755,0.6302,0.154046026,0.14696433083935548
2019-11-30 08:00:00,0.11524175201543595,0.00886107660707092,0.176705019,2.650575285,0.25301,1.01204,0.159094432,0.1502333553929291
2019-11-30 09:00:00,0.11524175201543595,0.00886107660707092,0.20430538,3.0645807,0.48437,1.93748,0.164710592,0.15584951539292907
2019-11-30 10:00:00,0.11524175201543595,0.00886107660707092,0.156677963,2.350169445,0.65567,2.62268,0.209488588,0.2006275113929291
2019-11-30 11:00:00,0.11524175201543595,0.00886107660707092,0.101628229,1.524423435,0.13619,0.54476,0.162328298,0.1534672213929291
2019-11-30 12:00:00,0.11524175201543595,0.00886107660707092,0.0,0.0,0.59781,2.39124,0.193858552,0.18499747539292907
2019-11-30 13:00:00,0.01927220943448287,0.00148186331082153,0.0,0.0,0.49785,1.9914,0.188770102,0.18728823868917846
2019-11-30 14:00:00,0.01927220943448287,0.00148186331082153,0.0,0.0,0.30297,1.21188,0.165644199,0.16416233568917846
2019-11-30 15:00:00,0.01927220943448287,0.00148186331082153,0.0,0.0,0.0,0.0,0.214947004,0.21346514068917846
2019-11-30 16:00:00,0.01927220943448287,0.00148186331082153,0.078682379,1.180235685,0.0,0.0,0.161468978,0.15998711468917848
2019-11-30 17:00:00,0.015324396799998578,0.00117831125982666,0.077969282,1.16953923,0.0,0.0,0.214510205,0.21333189374017336
2019-11-30 18:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.303584161,0.30240584974017337
2019-11-30 19:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.254254616,0.25307630474017334
2019-11-30 20:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.198510383,0.19733207174017336
2019-11-30 21:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.195705081,0.19452676974017336
2019-11-30 22:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.182748821,0.18157050974017336
2019-11-30 23:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.16664027,0.16546195874017336
2019-12-01 00:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.130587384,0.12940907274017335
2019-12-01 01:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.177365498,0.17618718674017336
2019-12-01 02:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.144482875,0.14330456374017336
2019-12-01 03:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.143157114,0.14197880274017335
2019-12-01 04:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.216562392,0.21538408074017334
2019-12-01 05:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.192902212,0.19172390074017334
2019-12-01 06:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0,0.0,0.178874246,0.17769593474017334
2019-12-01 07:00:00,0.007306290594495794,0.000561789451644897,0.074580234,1.11870351,0.17424,0.69696,0.227736069,0.22717427954835512
