"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-10-03 08:00:00', '0.64261675', '3.3048863')",0.6687390525648129
"('2019-10-03 09:00:00', '0.63000023', '3.387537')",0.658812064334117
"('2019-10-03 10:00:00', '0.66372275', '3.4206161')",0.7383696266881036
"('2019-10-03 11:00:00', '0.66118765', '3.540539')",0.7584289963590708
"('2019-10-03 12:00:00', '0.64556444', '3.7471197')",0.7651962736527201
"('2019-10-03 13:00:00', '0.64916074', '3.9883633')",0.823560075306796
"('2019-10-03 14:00:00', '0.68594885', '4.1518016')",0.9572296374337266
"('2019-10-03 15:00:00', '0.765067', '4.194385')",1.2029935839613726
"('2019-10-03 16:00:00', '0.9009', '4.1703444')",1.6585217669544126
"('2019-10-03 17:00:00', '1.0574855', '4.2521567')",2.329990675619219
"('2019-10-03 18:00:00', '1.4599736', '4.791391')",5.004350253093101
"('2019-10-03 19:00:00', '1.5646193', '5.018378')",6.019727287855144
"('2019-10-03 20:00:00', '1.6126678', '5.169516')",6.587730026012975
"('2019-10-03 21:00:00', '1.607126', '5.2424765')",6.634870133291388
"('2019-10-03 22:00:00', '1.6154977', '5.1888046')",6.635537142115196
"('2019-10-03 23:00:00', '1.5804193', '5.169889')",6.327351306214522
"('2019-10-04 00:00:00', '1.5251782', '5.150321')",5.870452198169281
"('2019-10-04 01:00:00', '1.4574385', '5.1096015')",5.318186780777626
"('2019-10-04 02:00:00', '1.385277', '5.0656204')",4.763234571369885
"('2019-10-04 03:00:00', '1.3356957', '4.9880943')",4.360595386411989
"('2019-10-04 04:00:00', '1.3093426', '4.892212')",4.109679411721662
"('2019-10-04 05:00:00', '1.3124673', '4.787477')",4.040915455563297
"('2019-10-04 06:00:00', '1.3514367', '4.6991425')",4.2053883982067415
"('2019-10-04 07:00:00', '1.4175847', '4.659075')",4.587687381017123
"('2019-10-04 08:00:00', '1.5122669', '4.677245')",5.241349168978251
"('2019-10-04 09:00:00', '1.5321938', '4.7407937')",5.453490216042856
"('2019-10-04 10:00:00', '1.497587', '4.7792773')",5.252214236505604
"('2019-10-04 11:00:00', '1.5191057', '4.7809544')",5.40613228106187
"('2019-10-04 12:00:00', '1.5184572', '4.792136')",5.414150515455375
"('2019-10-04 13:00:00', '1.4961721', '4.7983794')",5.263247197030453
"('2019-10-04 14:00:00', '1.431675', '4.794093')",4.8149459610353995
"('2019-10-04 15:00:00', '1.3889323', '4.756914')",4.496592536147832
"('2019-10-04 16:00:00', '1.3338091', '4.7264442')",4.120196864106332
"('2019-10-04 17:00:00', '1.2364738', '4.7157283')",3.5327645341331713
"('2019-10-04 18:00:00', '1.1196244', '4.722251')",2.9006134486934783
"('2019-10-04 19:00:00', '1.0218763', '4.6991425')",2.404425630438486
"('2019-10-04 20:00:00', '0.935212', '4.6755676')",2.0037824198613468
"('2019-10-04 21:00:00', '0.8578037', '4.651341')",1.6770657519380003
"('2019-10-04 22:00:00', '0.7901819', '4.60736')",1.4096210695333729
"('2019-10-04 23:00:00', '0.73140347', '4.5519176')",1.1931759874337502
"('2019-10-05 00:00:00', '0.67745936', '4.4940524')",1.0106498292641233
"('2019-10-05 01:00:00', '0.62781894', '4.4360943')",0.8567728113842951
"('2019-10-05 02:00:00', '0.5860785', '4.3466415')",0.7315794232048832
"('2019-10-05 03:00:00', '0.5469322', '4.2659473')",0.6252857789033193
"('2019-10-05 04:00:00', '0.5076679', '4.2025847')",0.5307279534234021
"('2019-10-05 05:00:00', '0.4978814', '4.2314706')",0.5139717061073085
"('2019-10-05 06:00:00', '0.4618597', '4.147236')",0.4334858923143358
"('2019-10-05 07:00:00', '0.4296111', '4.056478')",0.3668564783066537
"('2019-10-05 08:00:00', '0.39877748', '3.973734')",0.3096393317311073
"('2019-10-05 09:00:00', '0.36876917', '3.9169872')",0.2610101787224061
"('2019-10-05 10:00:00', '0.33492875', '3.888474')",0.21373721029762807
"('2019-10-05 11:00:00', '0.31335115', '3.7905416')",0.1823727442029654
"('2019-10-05 12:00:00', '0.29189146', '3.7170224')",0.15517938843862897
"('2019-10-05 13:00:00', '0.29088914', '3.4418612')",0.14270672775250645
"('2019-10-05 14:00:00', '0.30297506', '3.2092834')",0.14435037287928196
"('2019-10-05 15:00:00', '0.32366836', '3.0039139')",0.15419988687534797
"('2019-10-05 16:00:00', '0.33722806', '2.8856683')",0.16080142641917672
"('2019-10-05 17:00:00', '0.34005797', '2.852962')",0.16165829091006387
"('2019-10-05 18:00:00', '0.32643926', '2.8520303')",0.1489206710638846
"('2019-10-05 19:00:00', '0.30038095', '2.8642368')",0.12663383907314957
"('2019-10-05 20:00:00', '0.27379215', '2.8729959')",0.10552930320202003
"('2019-10-05 21:00:00', '0.25009203', '2.8771887')",0.08817878885865578
"('2019-10-05 22:00:00', '0.22662783', '2.8332076')",0.0713018763744844
"('2019-10-05 23:00:00', '0.21760774', '2.7675157')",0.06421475802897841
"('2019-10-06 00:00:00', '0.21059203', '2.6982827')",0.05863641243458498
"('2019-10-06 01:00:00', '0.20163083', '2.657097')",0.05293188555398715
"('2019-10-06 02:00:00', '0.19378972', '2.621316')",0.048236626685758247
"('2019-10-06 03:00:00', '0.19225693', '2.557767')",0.04632560140851929
"('2019-10-06 04:00:00', '0.20145392', '2.483875')",0.04939434849064289
"('2019-10-06 05:00:00', '0.21100473', '2.4416645')",0.053268007294304795
"('2019-10-06 06:00:00', '0.21513152', '2.4452052')",0.05545228953315293
"('2019-10-06 07:00:00', '0.21648753', '2.4661708')",0.05663501268944878
"('2019-10-06 08:00:00', '0.22037864', '2.4985974')",0.059460883925024445
"('2019-10-06 09:00:00', '0.23004723', '2.5608418')",0.06640684490189763
"('2019-10-06 10:00:00', '0.25398314', '2.6071525')",0.08240855352657392
"('2019-10-06 11:00:00', '0.29814065', '2.7065759')",0.11788503544354553
"('2019-10-06 12:00:00', '0.35049307', '2.810565')",0.16917983015411636
"('2019-10-06 13:00:00', '0.39382517', '2.9114792')",0.22126703184986585
"('2019-10-06 14:00:00', '0.4182917', '3.010157')",0.25807368426559185
"('2019-10-06 15:00:00', '0.4217111', '3.1080894')",0.2708442668375929
"('2019-10-06 16:00:00', '0.41687667', '3.1836586')",0.27110514025890353
"('2019-10-06 17:00:00', '0.41180658', '3.2202785')",0.2675938178634551
"('2019-10-06 18:00:00', '0.39883637', '3.2623959')",0.2542858841622594
"('2019-10-06 19:00:00', '0.38073707', '3.3060975')",0.2348345885401807
"('2019-10-06 20:00:00', '0.36222517', '3.3374991')",0.21457271042314824
"('2019-10-06 21:00:00', '0.34642506', '3.332281')",0.19595497706423434
"('2019-10-06 22:00:00', '0.32638025', '3.3298585')",0.17380793524047858
"('2019-10-06 23:00:00', '0.30881155', '3.330697')",0.15563894430140673
"('2019-10-07 00:00:00', '0.29265785', '3.31877')",0.13928154998509515
"('2019-10-07 01:00:00', '0.28646755', '3.2072334')",0.1289666781307339
"('2019-10-07 02:00:00', '0.28328395', '3.1081827')",0.12222120402574904
"('2019-10-07 03:00:00', '0.27615035', '3.0360613')",0.11344825286439017
"('2019-10-07 04:00:00', '0.27715254', '2.9398992')",0.11065377796133247
"('2019-10-07 05:00:00', '0.29855335', '2.8144784')",0.12292434344144045
"('2019-10-07 06:00:00', '0.36010277', '2.7408662')",0.17415535763685996
"('2019-10-07 07:00:00', '0.42919838', '2.7637885')",0.24946925699727246
"('2019-10-07 08:00:00', '0.4819045', '2.8454144')",0.323790101973239
"('2019-10-07 09:00:00', '0.5306605', '2.9354265')",0.4050427046615184
"('2019-10-07 10:00:00', '0.5877882', '3.0289793')",0.5127835821877436
"('2019-10-07 11:00:00', '0.59250474', '3.1169417')",0.53617729242234
"('2019-10-07 12:00:00', '0.5376172', '3.1912065')",0.45195718734741636
"('2019-10-07 13:00:00', '0.4787209', '3.2631414')",0.36643483240277147
"('2019-10-07 14:00:00', '0.4396925', '3.28625')",0.31131123522788345
"('2019-10-07 15:00:00', '0.4354477', '3.2038789')",0.29767624197877807
"('2019-10-07 16:00:00', '0.4645126', '3.080974')",0.3257460146527905
"('2019-10-07 17:00:00', '0.5175135', '3.0446339')",0.39955311925112424
"('2019-10-07 18:00:00', '0.58590174', '3.1173143')",0.5243560066576376
"('2019-10-07 19:00:00', '0.66478395', '3.2905364')",0.7125639235936768
"('2019-10-07 20:00:00', '0.7537476', '3.525537')",0.9814614400020867
"('2019-10-07 21:00:00', '0.8514955', '3.7682714')",1.3387607417634508
"('2019-10-07 22:00:00', '0.9435247', '4.0061607')",1.7475555669652503
"('2019-10-07 23:00:00', '1.019695', '4.214605')",2.147304022347989
"('2019-10-08 00:00:00', '1.0649728', '4.390809')",2.440156368128003
"('2019-10-08 01:00:00', '1.0694534', '4.551638')",2.550865297487116
"('2019-10-08 02:00:00', '1.0754079', '4.638109')",2.628351688054598
"('2019-10-08 03:00:00', '1.0915616', '4.6512475')",2.7155764148200037
"('2019-10-08 04:00:00', '1.1133752', '4.632332')",2.8137068281092046
"('2019-10-08 05:00:00', '1.273203', '4.9267817')",3.9134041945481837
"('2019-10-08 06:00:00', '1.2502694', '4.9897714')",3.8219406049819
"('2019-10-08 07:00:00', '1.2120074', '5.0419526')",3.629153865821133
"('2019-10-08 08:00:00', '1.1671424', '5.074193')",3.3869653581834838
"('2019-10-08 09:00:00', '1.1311207', '5.043164')",3.1616738835220883
"('2019-10-08 10:00:00', '1.0829542', '5.0289073')",2.889947079696184
"('2019-10-08 11:00:00', '1.0250599', '5.0348706')",2.592285807571492
"('2019-10-08 12:00:00', '0.9693472', '5.0192165')",2.3109509592199933
"('2019-10-08 13:00:00', '0.9178792', '4.9759808')",2.0542147007557063
"('2019-10-08 14:00:00', '0.8643477', '4.9447656')",1.8101674476385263
"('2019-10-08 15:00:00', '0.8080454', '4.9360065')",1.5792225164604186
"('2019-10-08 16:00:00', '0.7549267', '4.919141')",1.373709565739133
"('2019-10-08 17:00:00', '0.70522726', '4.891373')",1.1920241235130224
"('2019-10-08 18:00:00', '0.65941894', '4.8516784')",1.0337390426754733
"('2019-10-08 19:00:00', '0.61667633', '4.7984724')",0.894156708985901
"('2019-10-08 20:00:00', '0.57652783', '4.742285')",0.7723680193393458
"('2019-10-08 21:00:00', '0.5459889', '4.6078258')",0.6730692647473971
"('2019-10-08 22:00:00', '0.5135045', '4.515484')",0.5834301861862748
"('2019-10-08 23:00:00', '0.4843216', '4.41457')",0.5074019878865725
"('2019-10-09 00:00:00', '0.4524858', '4.3534436')",0.43675603203934615
"('2019-10-09 01:00:00', '0.4247768', '4.2706065')",0.37757846325219563
"('2019-10-09 02:00:00', '0.41062748', '4.0902095')",0.33793848502972373
"('2019-10-09 03:00:00', '0.40938938', '3.845984')",0.3158469576740192
"('2019-10-09 04:00:00', '0.41622818', '3.5901108')",0.3047662647321991
"('2019-10-09 05:00:00', '0.437688', '3.366292')",0.31599276904724
"('2019-10-09 06:00:00', '0.4686985', '3.223074')",0.3469392889528807
"('2019-10-09 07:00:00', '0.4998858', '3.1560774')",0.3864428938894591
"('2019-10-09 08:00:00', '0.5151553', '3.153282')",0.41004850826492273
"('2019-10-09 09:00:00', '0.5126202', '3.1885972')",0.4105699614447578
"('2019-10-09 10:00:00', '0.4955821', '3.252612')",0.39143491700949457
"('2019-10-09 11:00:00', '0.4799589', '3.3490536')",0.37803000927082253
"('2019-10-09 12:00:00', '0.4674015', '3.460311')",0.3704174323513727
"('2019-10-09 13:00:00', '0.4609164', '3.5367186')",0.3681636515254531
"('2019-10-09 14:00:00', '0.4580865', '3.5880609')",0.3689358616469424
"('2019-10-09 15:00:00', '0.4573791', '3.6328807')",0.3723915754973188
"('2019-10-09 16:00:00', '0.4628619', '3.6693141')",0.3851978347950262
"('2019-10-09 17:00:00', '0.4730022', '3.7070522')",0.40639757042650254
"('2019-10-09 18:00:00', '0.4869746', '3.7174883')",0.4319746977652887
"('2019-10-09 19:00:00', '0.4986478', '3.7246633')",0.45380671135729445
"('2019-10-09 20:00:00', '0.5081396', '3.718327')",0.470445959596912
"('2019-10-09 21:00:00', '0.5123254', '3.7165565')",0.4780007687547718
"('2019-10-09 22:00:00', '0.5069015', '3.7406902')",0.4709718766070486
"('2019-10-09 23:00:00', '0.5043075', '3.748797')",0.4671742076677302
"('2019-10-10 00:00:00', '0.4978224', '3.764824')",0.4571825301985349
"('2019-10-10 01:00:00', '0.4914552', '3.767992')",0.4459374245563527
"('2019-10-10 02:00:00', '0.4770112', '3.8043323')",0.42416192071790054
"('2019-10-10 03:00:00', '0.4599731', '3.845425')",0.3986624154402972
"('2019-10-10 04:00:00', '0.441638', '3.8893127')",0.37170791655954194
"('2019-10-10 05:00:00', '0.4228902', '3.9304051')",0.34442021749398943
"('2019-10-10 06:00:00', '0.40526247', '3.9629252')",0.3189221838086401
"('2019-10-10 07:00:00', '0.38946247', '3.9771817')",0.2955988500261993
"('2019-10-10 08:00:00', '0.37613857', '3.9630184')",0.27473747785707314
"('2019-10-10 09:00:00', '0.36299157', '3.9615273')",0.2557713004493865
"('2019-10-10 10:00:00', '0.34465647', '3.9969358')",0.23264628601671408
"('2019-10-10 11:00:00', '0.33251166', '4.014827')",0.21750872082951514
"('2019-10-10 12:00:00', '0.32248926', '4.023679')",0.20504534670090413
"('2019-10-10 13:00:00', '0.32755935', '3.8561406')",0.2027350982088587
"('2019-10-10 14:00:00', '0.32691085', '3.7883985')",0.19838571893382145
"('2019-10-10 15:00:00', '0.33186316', '3.6923296')",0.19925747854796044
"('2019-10-10 16:00:00', '0.33203995', '3.6373534')",0.19649986581336815
"('2019-10-10 17:00:00', '0.32526016', '3.6454601')",0.18897753152503693
"('2019-10-10 18:00:00', '0.31806755', '3.6582255')",0.18134487229232116
"('2019-10-10 19:00:00', '0.31146455', '3.6773276')",0.1748016986789551
"('2019-10-10 20:00:00', '0.30975485', '3.6591575')",0.17203365377369034
"('2019-10-10 21:00:00', '0.32101536', '3.5616908')",0.17984729936351013
"('2019-10-10 22:00:00', '0.33433926', '3.5020556')",0.19181999292810267
"('2019-10-10 23:00:00', '0.35391247', '3.4178207')",0.20976696083558022
"('2019-10-11 00:00:00', '0.37442887', '3.3416924')",0.2295626373128976
"('2019-10-11 01:00:00', '0.39465058', '3.3001342')",0.25185650458396397
"('2019-10-11 02:00:00', '0.41516697', '3.2817774')",0.2771729147318155
"('2019-10-11 03:00:00', '0.4314977', '3.2831752')",0.2995346778288056
"('2019-10-11 04:00:00', '0.44340658', '3.2984567')",0.31776871265085793
"('2019-10-11 05:00:00', '0.4688164', '3.412696')",0.3675354839918707
"('2019-10-11 06:00:00', '0.4674604', '3.4483838')",0.3692336971445165
"('2019-10-11 07:00:00', '0.4648074', '3.4746606')",0.36783625900598155
"('2019-10-11 08:00:00', '0.4641', '3.478947')",0.3671698646477043
"('2019-10-11 09:00:00', '0.4638641', '3.4656222')",0.36539182083471783
"('2019-10-11 10:00:00', '0.4557283', '3.4688835')",0.3530187651560039
"('2019-10-11 11:00:00', '0.4563179', '3.4290023')",0.3498636855816506
"('2019-10-11 12:00:00', '0.4649253', '3.3602352')",0.3559033836257095
"('2019-10-11 13:00:00', '0.4757142', '3.3064704')",0.3666510640590547
"('2019-10-11 14:00:00', '0.46805', '3.3085203')",0.355152096632185
"('2019-10-11 15:00:00', '0.4439962', '3.3524082')",0.32382582499271556
"('2019-10-11 16:00:00', '0.41705358', '3.4059868')",0.2902837652336593
"('2019-10-11 17:00:00', '0.3936484', '3.4404635')",0.26123418982126007
"('2019-10-11 18:00:00', '0.37525427', '3.4436316')",0.23760963651808625
"('2019-10-11 19:00:00', '0.35762656', '3.4413953')",0.21567021524589838
"('2019-10-11 20:00:00', '0.34070647', '3.444377')",0.19591492503435406
"('2019-10-11 21:00:00', '0.32602656', '3.4251819')",0.17839623467024504
"('2019-10-11 22:00:00', '0.29890704', '3.5184555')",0.15403536087548697
"('2019-10-11 23:00:00', '0.28764665', '3.4797854')",0.14108056252635703
"('2019-10-12 00:00:00', '0.27644515', '3.4481974')",0.12912375588456956
"('2019-10-12 01:00:00', '0.26542044', '3.4168887')",0.11794937450960477
"('2019-10-12 02:00:00', '0.25504434', '3.3852077')",0.10789784731783358
"('2019-10-12 03:00:00', '0.24502194', '3.3501718')",0.09855373932965586
"('2019-10-12 04:00:00', '0.23670924', '3.298643')",0.09056529750675567
"('2019-10-12 05:00:00', '0.22733533', '3.2673345')",0.08274152998035839
"('2019-10-12 06:00:00', '0.21825624', '3.2368646')",0.0755533892784561
"('2019-10-12 07:00:00', '0.20964873', '3.2040653')",0.06900521453268456
"('2019-10-12 08:00:00', '0.20174873', '3.1694953')",0.06321320514020015
"('2019-10-12 09:00:00', '0.19378972', '3.13623')",0.057711911006027336
"('2019-10-12 10:00:00', '0.16767251', '3.258762')",0.044892361834421676
"('2019-10-12 11:00:00', '0.16254342', '3.2057424')",0.04150147077254958
"('2019-10-12 12:00:00', '0.16720092', '2.9679465')",0.04065645177825968
"('2019-10-12 13:00:00', '0.18818903', '2.7229755')",0.04725289501202839
"('2019-10-12 14:00:00', '0.19862401', '2.6447973')",0.051127194697426485
"('2019-10-12 15:00:00', '0.21383452', '2.5788257')",0.05777948969586276
"('2019-10-12 16:00:00', '0.24242783', '2.522079')",0.07263061376910442
"('2019-10-12 17:00:00', '0.26872194', '2.4997156')",0.08844900116761896
"('2019-10-12 18:00:00', '0.27626824', '2.5167677')",0.09412416437192589
"('2019-10-12 19:00:00', '0.26553833', '2.5363355')",0.0876308894142596
"('2019-10-12 20:00:00', '0.24914885', '2.5387583')",0.07722096244392981
"('2019-10-12 21:00:00', '0.23435104', '2.5260856')",0.06797949179205118
"('2019-10-12 22:00:00', '0.21973014', '2.481732')",0.05871245299545401
"('2019-10-12 23:00:00', '0.20563972', '2.4700844')",0.0511825454326547
"('2019-10-13 00:00:00', '0.19555843', '2.424426')",0.045431606779057346
"('2019-10-13 01:00:00', '0.18170393', '2.421351')",0.039172606567284454
"('2019-10-13 02:00:00', '0.16826212', '2.4252646')",0.03364557235753997
"('2019-10-13 03:00:00', '0.15658891', '2.4239602')",0.029123500029617957
"('2019-10-13 04:00:00', '0.14644861', '2.4149215')",0.025378713675822562
"('2019-10-13 05:00:00', '0.13778222', '2.402249')",0.022346034106081637
"('2019-10-13 06:00:00', '0.130059', '2.3858495')",0.019775157255371337
"('2019-10-13 07:00:00', '0.12339711', '2.3647907')",0.01764406974387584
"('2019-10-13 08:00:00', '0.1179142', '2.3353457')",0.015910340557674436
"('2019-10-13 09:00:00', '0.115320206', '2.2821398')",0.014871307167435163
"('2019-10-13 10:00:00', '0.07841408', '2.2415133')",0.0067534471093678786
"('2019-10-13 11:00:00', '0.09704399', '1.9800494')",0.009137121383341818
"('2019-10-13 12:00:00', '0.12286651', '1.977813')",0.014630135618447237
"('2019-10-13 13:00:00', '0.11903441', '1.9843357')",0.013777051225873348
"('2019-10-13 14:00:00', '0.1231612', '2.026826')",0.015064695932056699
"('2019-10-13 15:00:00', '0.12416351', '2.011358')",0.0151940453983765
"('2019-10-13 16:00:00', '0.1321814', '2.0417347')",0.017479784923503452
"('2019-10-13 17:00:00', '0.12905681', '2.0189989')",0.016477602222358396
"('2019-10-13 18:00:00', '0.12681651', '1.9801426')",0.015604294621283182
"('2019-10-13 19:00:00', '0.1197418', '1.9850812')",0.013946522152960756
"('2019-10-13 20:00:00', '0.114259005', '1.9873176')",0.01271288839332363
"('2019-10-13 21:00:00', '0.11178291', '1.9768813')",0.012103960445883171
"('2019-10-13 22:00:00', '0.07682228', '2.0174146')",0.005833989247023121
"('2019-10-13 23:00:00', '0.075466394', '2.0063262')",0.005598927215809786
"('2019-10-14 00:00:00', '0.074817896', '1.99999')",0.005485735781813425
"('2019-10-14 01:00:00', '0.074876785', '1.9960763')",0.0054836230801976315
"('2019-10-14 02:00:00', '0.075407386', '1.9929082')",0.005552788686763716
"('2019-10-14 03:00:00', '0.0757612', '1.9935606')",0.005606853539577553
"('2019-10-14 04:00:00', '0.077647686', '1.9834039')",0.005859550187072114
"('2019-10-14 05:00:00', '0.08006489', '1.9696133')",0.006186731536034232
"('2019-10-14 06:00:00', '0.081656694', '1.9640224')",0.006416912278947123
"('2019-10-14 07:00:00', '0.08295369', '1.9600158')",0.00660886789824359
"('2019-10-14 08:00:00', '0.08436859', '1.9547043')",0.006817713241618884
"('2019-10-14 09:00:00', '0.0863142', '1.9437091')",0.0070956444762637775
"('2019-10-14 10:00:00', '0.061376095', '1.8855646')",0.003480454838384502
"('2019-10-14 11:00:00', '0.062437296', '1.8798807')",0.003590992866666312
"('2019-10-14 12:00:00', '0.10376489', '1.7764506')",0.009372384024361018
"('2019-10-14 13:00:00', '0.1327709', '1.9909515')",0.017197390743573977
"('2019-10-14 14:00:00', '0.14355981', '2.0539412')",0.020741962095699663
"('2019-10-14 15:00:00', '0.16336882', '2.1616578')",0.028269710998439144
"('2019-10-14 16:00:00', '0.1720941', '2.1702304')",0.031494439632391825
"('2019-10-14 17:00:00', '0.17940462', '2.1789892')",0.034365162605871837
"('2019-10-14 18:00:00', '0.18300092', '2.177871')",0.03573837307424758
"('2019-10-14 19:00:00', '0.17887402', '2.162869')",0.03390945664607816
"('2019-10-14 20:00:00', '0.17557251', '2.1339831')",0.032232952748209684
"('2019-10-14 21:00:00', '0.17197621', '2.0909338')",0.030302126760877204
"('2019-10-14 22:00:00', '0.1457411', '2.1022086')",0.021879428539941296
"('2019-10-14 23:00:00', '0.1371336', '2.1058428')",0.019404827327847127
"('2019-10-15 00:00:00', '0.1400814', '2.0339077')",0.01955637099823583
"('2019-10-15 01:00:00', '0.14485681', '2.069223')",0.02127557034143945
"('2019-10-15 02:00:00', '0.15623522', '2.134449')",0.02552934950181526
"('2019-10-15 03:00:00', '0.16525531', '2.1692054')",0.029027364287883054
"('2019-10-15 04:00:00', '0.16820312', '2.1696713')",0.030078634666968734
"('2019-10-15 05:00:00', '0.17887402', '2.2091796')",0.034635514157168236
"('2019-10-15 06:00:00', '0.19137251', '2.239277')",0.04018491050663645
"('2019-10-15 07:00:00', '0.20752633', '2.2779467')",0.04807132024349111
"('2019-10-15 08:00:00', '0.21978903', '2.30646')",0.05459514602423417
"('2019-10-15 09:00:00', '0.22792482', '2.3543544')",0.05993094953259311
"('2019-10-15 10:00:00', '0.21955323', '2.4309487')",0.05741845937042509
"('2019-10-15 11:00:00', '0.22715843', '2.4780047')",0.0626550271630624
"('2019-10-15 12:00:00', '0.24401963', '2.5180721')",0.07347063098588681
"('2019-10-15 13:00:00', '0.26494884', '2.5610282')",0.0880915974375227
"('2019-10-15 14:00:00', '0.30309296', '2.5963435')",0.11687185246358876
"('2019-10-15 15:00:00', '0.34725046', '2.681883')",0.15846069881098931
"('2019-10-15 16:00:00', '0.39518118', '2.7989173')",0.2141798716125218
"('2019-10-15 17:00:00', '0.4386313', '2.914554')",0.2747688045255608
"('2019-10-15 18:00:00', '0.4699955', '3.0177047')",0.3266331196661115
"('2019-10-15 19:00:00', '0.4919858', '3.1012874')",0.3678266830736768
"('2019-10-15 20:00:00', '0.5066657', '3.1592455')",0.397395060682882
"('2019-10-15 21:00:00', '0.5219941', '3.1953063')",0.42661857847435414
"('2019-10-15 22:00:00', '0.5108515', '3.2531712')",0.4159990556645028
"('2019-10-15 23:00:00', '0.5186336', '3.2418032')",0.42727159845858587
"('2019-10-16 00:00:00', '0.5512359', '3.1995926')",0.4763934168002648
"('2019-10-16 01:00:00', '0.58879054', '3.181888')",0.5405086095782685
"('2019-10-16 02:00:00', '0.61779654', '3.196238')",0.597759014090236
"('2019-10-16 03:00:00', '0.6195651', '3.2292237')",0.6073906515223625
"('2019-10-16 04:00:00', '0.62274873', '3.242735')",0.616216382572252
"('2019-10-16 05:00:00', '0.61484873', '3.2592278')",0.6037363943282428
"('2019-10-16 06:00:00', '0.5804188', '3.2815912')",0.5417058184685568
"('2019-10-16 07:00:00', '0.5382658', '3.2946362')",0.4677320389970195
"('2019-10-16 08:00:00', '0.5043664', '3.2913752')",0.4102662259873902
"('2019-10-16 09:00:00', '0.4876821', '3.2683597')",0.3808899886392831
"('2019-10-16 10:00:00', '0.461388', '3.3437424')",0.3487879579109615
"('2019-10-16 11:00:00', '0.4579097', '3.4116707')",0.3505281271883842
"('2019-10-16 12:00:00', '0.4686985', '3.4891036')",0.37557534269052967
"('2019-10-16 13:00:00', '0.4940493', '3.5345755')",0.422740561024757
"('2019-10-16 14:00:00', '0.5285381', '3.547155')",0.48554428263732613
"('2019-10-16 15:00:00', '0.5588412', '3.5654182')",0.5456113425529567
"('2019-10-16 16:00:00', '0.5685098', '3.6178787')",0.5729622283993419
"('2019-10-16 17:00:00', '0.5587822', '3.6954978')",0.5653978523944989
"('2019-10-16 18:00:00', '0.58195174', '3.9254665')",0.6514203139883148
"('2019-10-16 19:00:00', '0.5578389', '3.9734545')",0.6058734419846812
"('2019-10-16 20:00:00', '0.5377352', '3.9708455')",0.5626210825772383
"('2019-10-16 21:00:00', '0.5191642', '3.9377666')",0.5200624832709668
"('2019-10-16 22:00:00', '0.5027747', '3.862011')",0.4783617186412255
"('2019-10-16 23:00:00', '0.4895687', '3.7681785')",0.44254234738578285
"('2019-10-17 00:00:00', '0.4787209', '3.6622324')",0.4112508013639862
"('2019-10-17 01:00:00', '0.470585', '3.554516')",0.3857027303043926
"('2019-10-17 02:00:00', '0.4622723', '3.4628267')",0.3625956410180329
"('2019-10-17 03:00:00', '0.4532522', '3.3836236')",0.3406104491102866
"('2019-10-17 04:00:00', '0.4472977', '3.3016248')",0.32368094112813983
"('2019-10-17 05:00:00', '0.43615508', '3.2477667')",0.30273509839714124
"('2019-10-17 06:00:00', '0.41781998', '3.2154331')",0.2750514672660011
"('2019-10-17 07:00:00', '0.39694977', '3.1881313')",0.24615201110742418
"('2019-10-17 08:00:00', '0.37826097', '3.1488094')",0.22076260855224628
"('2019-10-17 09:00:00', '0.37030196', '3.067463')",0.20610448121031155
"('2019-10-17 10:00:00', '0.34878337', '3.0431428')",0.1813969378014292
"('2019-10-17 11:00:00', '0.32891536', '3.028234')",0.1605291186813675
"('2019-10-17 12:00:00', '0.31052125', '3.0039139')",0.14192738859803908
"('2019-10-17 13:00:00', '0.29843545', '2.950149')",0.12874810664608125
"('2019-10-17 14:00:00', '0.29584146', '2.86228')",0.12275134804185621
"('2019-10-17 15:00:00', '0.29283464', '2.8055334')",0.11788442279865648
"('2019-10-17 16:00:00', '0.28387344', '2.789413')",0.11014338562417157
"('2019-10-17 17:00:00', '0.27249515', '2.7796292')",0.10113477186057046
"('2019-10-17 18:00:00', '0.25958383', '2.7835426')",0.0919071341324462
"('2019-10-17 19:00:00', '0.24814653', '2.7963085')",0.08437185079084862
"('2019-10-17 20:00:00', '0.23883164', '2.8045082')",0.07838564131438647
"('2019-10-17 21:00:00', '0.23099053', '2.8082356')",0.07342060710297564
"('2019-10-17 22:00:00', '0.20575762', '2.9070997')",0.06030701903531465
"('2019-10-17 23:00:00', '0.20239723', '2.8799844')",0.057808985016214495
"('2019-10-18 00:00:00', '0.19844723', '2.859764')",0.05518440410298474
"('2019-10-18 01:00:00', '0.19449723', '2.8402896')",0.05264844453082088
"('2019-10-18 02:00:00', '0.19160843', '2.80339')",0.05043230577068466
"('2019-10-18 03:00:00', '0.18718672', '2.7783246')",0.04770118116759737
"('2019-10-18 04:00:00', '0.18176281', '2.760993')",0.04469628647259961
"('2019-10-18 05:00:00', '0.17610312', '2.745339')",0.041718257505243474
"('2019-10-18 06:00:00', '0.17014861', '2.730523')",0.03873456920331017
"('2019-10-18 07:00:00', '0.16413522', '2.7141235')",0.03582855133577159
"('2019-10-18 08:00:00', '0.15835762', '2.694742')",0.03311244144511229
"('2019-10-18 09:00:00', '0.1525799', '2.673124')",0.030493679894928488
