index;lat;long;time;100m_ucomponent_wind;100m_vcomponent_wind;velocita_vento;potenza prodotta;capacity factor
857;21,76000023;159,3200073;43501,70833;-8,405392;-6,7439284;10,776418;16656768,45;0,925376025
858;21,76000023;159,3200073;43501,75;-8,738172;-6,830764;11,09121214;18000000;1
859;21,76000023;159,3200073;43501,79167;-8,943413;-6,616087;11,12462329;18000000;1
860;21,76000023;159,3200073;43501,83333;-9,038799;-6,165829;10,94154169;17434240,04;0,968568891
861;21,76000023;159,3200073;43501,875;-8,969135;-6,0198975;10,80206224;16775964,12;0,931998007
862;21,76000023;159,3200073;43501,91667;-8,707626;-5,209835;10,14717356;13906016,13;0,772556452
863;21,76000023;159,3200073;43501,95833;-8,872677;-4,813447;10,09423941;13689521,41;0,760528967
864;21,76000023;159,3200073;43502;-8,824448;-4,481382;9,897154497;12903232,18;0,716846232
865;21,76000023;159,3200073;43502,04167;-8,788544;-4,386908;9,822599831;12613825,45;0,700768081
866;21,76000023;159,3200073;43502,08333;-8,676546;-4,4017825;9,729241474;12257570,79;0,680976155
867;21,76000023;159,3200073;43502,125;-8,616528;-4,6731434;9,802184655;12535339,52;0,696407751
868;21,76000023;159,3200073;43502,16667;-8,869461;-4,985912;10,17480501;14019926,87;0,778884826
869;21,76000023;159,3200073;43502,20833;-9,179199;-4,802191;10,3594755;14797241,63;0,822068979
870;21,76000023;159,3200073;43502,25;-9,548418;-4,534046;10,5702346;15718870,7;0,873270595
871;21,76000023;159,3200073;43502,29167;-10,014095;-4,2128353;10,86416494;17066973,5;0,948165194
872;21,76000023;159,3200073;43502,33333;-10,422434;-3,3794556;10,95663501;17506488,64;0,972582702
873;21,76000023;159,3200073;43502,375;-10,699482;-2,7490942;11,04701018;18000000;1
874;21,76000023;159,3200073;43502,41667;-10,47227;-2,713717;10,81816523;16851101,47;0,936172304
875;21,76000023;159,3200073;43502,45833;-10,791117;-1,9583287;10,9673724;17558007,64;0,975444869
876;21,76000023;159,3200073;43502,5;-10,928301;-1,1341958;10,98699972;17652442,4;0,980691244
877;21,76000023;159,3200073;43502,54167;-10,497456;-0,47287938;10,50810151;15443304,73;0,857961374
878;21,76000023;159,3200073;43502,58333;-10,160925;-0,06443105;10,16112928;13963471,2;0,7757484
879;21,76000023;159,3200073;43502,625;-9,83029;0,2201963;9,832755865;12652991,95;0,702943997
880;21,76000023;159,3200073;43502,66667;-9,492151;0,5844229;9,510125169;11447908,82;0,635994934
881;21,76000023;159,3200073;43502,70833;-8,913939;0,6455293;8,937282393;9501319,113;0,527851062
882;21,76000023;159,3200073;43502,75;-8,482558;0,56191003;8,501148929;8177119,344;0,454284408
883;21,76000023;159,3200073;43502,79167;-8,1964;0,45577773;8,209062449;7362887,1;0,409049283
884;21,76000023;159,3200073;43502,83333;-8,0769;0,47869268;8,091072876;7049946,176;0,391663676
885;21,76000023;159,3200073;43502,875;-7,914529;0,78543097;7,953406258;6696177,584;0,372009866
886;21,76000023;159,3200073;43502,91667;-6,932802;1,4001135;7,072769004;4709078,017;0,261615445
887;21,76000023;159,3200073;43502,95833;-6,4564075;2,2813327;6,847603719;4273496,18;0,237416454
888;21,76000023;159,3200073;43503;-5,6675963;2,6326947;6,249218287;3248213,355;0,180456297
889;21,76000023;159,3200073;43503,04167;-4,6622906;2,7537017;5,414778545;2113048,965;0,117391609
890;21,76000023;159,3200073;43503,08333;-3,872408;2,6564138;4,695964011;1378293,609;0,076571867
891;21,76000023;159,3200073;43503,125;-3,2411447;2,6210363;4,168315038;963937,9268;0,053552107
892;21,76000023;159,3200073;43503,16667;-2,547184;2,3307807;3,452634502;0;0
893;21,76000023;159,3200073;43503,20833;-2,1050854;1,3948873;2,525291096;0;0
894;21,76000023;159,3200073;43503,25;-1,9641497;0,15346166;1,970135662;0;0
895;21,76000023;159,3200073;43503,29167;-2,1672473;-0,50705075;2,225772073;0;0
896;21,76000023;159,3200073;43503,33333;-2,1774287;-1,514503;2,652341434;0;0
897;21,76000023;159,3200073;43503,375;-2,4437597;-2,9597507;3,838239919;0;0
898;21,76000023;159,3200073;43503,41667;-3,9002736;-3,389908;5,167553619;1836633,229;0,102035179
899;21,76000023;159,3200073;43503,45833;-4,322009;-3,4759395;5,546342687;2270845,362;0,126158076
900;21,76000023;159,3200073;43503,5;-4,5545797;-3,491618;5,738953955;2515739,586;0,13976331
901;21,76000023;159,3200073;43503,54167;-5,0309744;-3,117743;5,918701279;2759603,753;0,15331132
902;21,76000023;159,3200073;43503,58333;-5,3878684;-2,6345198;5,997484512;2871275,519;0,159515307
903;21,76000023;159,3200073;43503,625;-5,784953;-2,0837579;6,148798923;3094128,427;0,171896024
904;21,76000023;159,3200073;43503,66667;-5,9285684;-1,7762154;6,188930798;3155108,819;0,175283823
905;21,76000023;159,3200073;43503,70833;-6,1150537;-1,1711813;6,22619847;3212449,756;0,178469431
906;21,76000023;159,3200073;43503,75;-6,326189;-0,5866499;6,353331832;3413281,285;0,189626738
907;21,76000023;159,3200073;43503,79167;-6,526607;-0,13719596;6,52804884;3702692,51;0,205705139
908;21,76000023;159,3200073;43503,83333;-6,6707582;0,063410066;6,671059571;3951408,404;0,219522689
909;21,76000023;159,3200073;43503,875;-6,4987416;0,046123363;6,498905273;3653323,102;0,202962395
910;21,76000023;159,3200073;43503,91667;-5,5443444;0,18441689;5,547410605;2272157,331;0,126230963
911;21,76000023;159,3200073;43503,95833;-5,566851;0,8694523;5,634339123;2380654,72;0,132258596
912;21,76000023;159,3200073;43504;-5,677778;1,411772;5,850663484;2665525,37;0,148084743
913;21,76000023;159,3200073;43504,04167;-5,5448804;1,7960993;5,828522227;2635377,5;0,146409861
914;21,76000023;159,3200073;43504,08333;-5,2898026;2,11128;5,695569751;2459115,84;0,136617547
915;21,76000023;159,3200073;43504,125;-5,087241;2,359726;5,607880864;2347274,058;0,130404114
916;21,76000023;159,3200073;43504,16667;-4,963454;2,235101;5,443487126;2146836,958;0,11926872
917;21,76000023;159,3200073;43504,20833;-4,8016186;1,9335887;5,17632171;1845998,071;0,102555448
918;21,76000023;159,3200073;43504,25;-4,867532;1,5705683;5,114641;1780790,909;0,098932828
919;21,76000023;159,3200073;43504,29167;-4,9430904;1,2907652;5,108837197;1774735,565;0,09859642
920;21,76000023;159,3200073;43504,33333;-5,1820917;0,9824188;5,274392959;1952922,062;0,10849567
921;21,76000023;159,3200073;43504,375;-5,593645;0,5783927;5,623468903;2366902,435;0,13149458
922;21,76000023;159,3200073;43504,41667;-5,7024283;0,111249976;5,703513397;2469419,429;0,137189968
923;21,76000023;159,3200073;43504,45833;-5,7136817;0,30823785;5,721989963;2493496,355;0,138527575
924;21,76000023;159,3200073;43504,5;-5,9709024;0,60291564;6,001265095;2876708,766;0,159817154
925;21,76000023;159,3200073;43504,54167;-6,2715297;0,9980974;6,350455354;3408647,284;0,189369294
926;21,76000023;159,3200073;43504,58333;-6,4617662;1,4563957;6,623859212;3868127,155;0,214895953
927;21,76000023;159,3200073;43504,625;-6,4365797;1,813788;6,687255427;3980257,765;0,221125431
928;21,76000023;159,3200073;43504,66667;-6,208832;2,0212283;6,529545057;3705239,045;0,205846614
929;21,76000023;159,3200073;43504,70833;-6,084509;2,2306788;6,480522948;3622410,143;0,201245008
930;21,76000023;159,3200073;43504,75;-5,9210663;2,4554057;6,409995576;3505424,777;0,194745821
931;21,76000023;159,3200073;43504,79167;-5,793527;2,5993276;6,349918037;3407782,132;0,18932123
932;21,76000023;159,3200073;43504,83333;-5,5175505;2,5828447;6,09216302;3009414,513;0,167189695
933;21,76000023;159,3200073;43504,875;-5,2576504;2,737621;5,927685591;2772189,687;0,154010538
934;21,76000023;159,3200073;43504,91667;-5,453781;3,8930151;6,700693529;4004301,111;0,222461173
935;21,76000023;159,3200073;43504,95833;-5,052409;4,102465;6,50822985;3669070,951;0,203837275
936;21,76000023;159,3200073;43505;-4,5856605;4,4924207;6,41951135;3521059,596;0,195614422
937;21,76000023;159,3200073;43505,04167;-3,9313545;4,5756383;6,032579387;2921975,702;0,162331983
938;21,76000023;159,3200073;43505,08333;-3,109855;4,0988474;5,145070274;1812764,533;0,100709141
939;21,76000023;159,3200073;43505,125;-2,626494;3,0809426;4,048540235;883207,6902;0,049067094
940;21,76000023;159,3200073;43505,16667;-2,6586466;2,0521836;3,358550174;0;0
941;21,76000023;159,3200073;43505,20833;-2,7626066;0,9430213;2,919123909;0;0
942;21,76000023;159,3200073;43505,25;-3,1779113;-0,013375014;3,177939446;0;0
943;21,76000023;159,3200073;43505,29167;-3,7518356;-0,56936324;3,794791808;0;0
944;21,76000023;159,3200073;43505,33333;-4,449548;-0,87770957;4,535289571;1241602,352;0,068977908
945;21,76000023;159,3200073;43505,375;-5,070093;-1,0083648;5,1693948;1838597,086;0,102144283
946;21,76000023;159,3200073;43505,41667;-6,0502124;-0,6561987;6,085693619;2999837,401;0,166657633
947;21,76000023;159,3200073;43505,45833;-6,091475;-0,006942757;6,091478957;3008400,883;0,167133382
948;21,76000023;159,3200073;43505,5;-6,289749;0,6471374;6,322952578;3364551,936;0,186919552
949;21,76000023;159,3200073;43505,54167;-6,3465524;1,4837328;6,5176829;3685081,9;0,204726772
950;21,76000023;159,3200073;43505,58333;-6,0014477;2,1028376;6,359190237;3422732,151;0,190151786
951;21,76000023;159,3200073;43505,625;-5,559885;2,4232445;6,065017322;2969365,097;0,164964728
952;21,76000023;159,3200073;43505,66667;-5,2646165;2,4855568;5,82187079;2626365,412;0,14590919
953;21,76000023;159,3200073;43505,70833;-4,905043;2,1981153;5,375049554;2066878,179;0,114826565
954;21,76000023;159,3200073;43505,75;-4,5851245;2,1092699;5,047017554;1711086,278;0,095060349
955;21,76000023;159,3200073;43505,79167;-4,746959;2,2696743;5,261657645;1938809,876;0,10771166
956;21,76000023;159,3200073;43505,83333;-4,8648524;2,4264605;5,43640501;2138468,586;0,11880381
957;21,76000023;159,3200073;43505,875;-4,763036;2,3299768;5,302386616;1984182,588;0,110232366
958;21,76000023;159,3200073;43505,91667;-4,1414185;2,2182162;4,698066656;1380145,855;0,07667477
959;21,76000023;159,3200073;43505,95833;-3,9388568;2,0248466;4,42883694;1156209,505;0,064233861
960;21,76000023;159,3200073;43506;-3,2470393;0,8819148;3,364675011;0;0
961;21,76000023;159,3200073;43506,04167;-2,8504906;0,01959031;2,850557917;0;0
962;21,76000023;159,3200073;43506,08333;-3,0300093;-0,44715035;3,062825459;0;0
963;21,76000023;159,3200073;43506,125;-3,4694285;-0,45961285;3,499739717;0;0
964;21,76000023;159,3200073;43506,16667;-4,1489205;-0,24614233;4,15621551;955568,0905;0,053087116
965;21,76000023;159,3200073;43506,20833;-4,606024;-0,5906701;4,643742914;1332821,433;0,074045635
966;21,76000023;159,3200073;43506,25;-4,841274;-0,8555986;4,916297683;1581546,545;0,087863697
967;21,76000023;159,3200073;43506,29167;-5,245861;-0,8170051;5,309101145;1991729,98;0,110651666
968;21,76000023;159,3200073;43506,33333;-5,75548;-0,413783;5,770335034;2557234,481;0,142068582
969;21,76000023;159,3200073;43506,375;-5,650984;-0,18784998;5,654105392;2405798,008;0,133655445
970;21,76000023;159,3200073;43506,41667;-4,6296024;-0,26986125;4,637460887;1327419,649;0,073745536
971;21,76000023;159,3200073;43506,45833;-4,805906;-0,3177012;4,816395596;1487078,568;0,082615476
972;21,76000023;159,3200073;43506,5;-5,4435997;-0,07287339;5,444087456;2147547,322;0,119308185
973;21,76000023;159,3200073;43506,54167;-5,899095;0,23667899;5,903841018;2738870,037;0,152159446
974;21,76000023;159,3200073;43506,58333;-5,8798037;0,25396568;5,885285899;2713127,217;0,15072929
975;21,76000023;159,3200073;43506,625;-5,782274;0,1848189;5,78522693;2577084,508;0,143171362
976;21,76000023;159,3200073;43506,66667;-5,71261;0,19004512;5,715770303;2485374,086;0,138076338
977;21,76000023;159,3200073;43506,70833;-5,5963244;0,03004273;5,596405039;2332893,32;0,129605184
978;21,76000023;159,3200073;43506,75;-5,115107;-0,5464483;5,144212803;1811858,345;0,100658797
979;21,76000023;159,3200073;43506,79167;-4,809121;-1,2527906;4,969620617;1633567,822;0,090753768
980;21,76000023;159,3200073;43506,83333;-4,826805;-1,715913;5,122734029;1789257,667;0,099403204
981;21,76000023;159,3200073;43506,875;-5,2474685;-1,7866678;5,54329392;2267102,64;0,125950147
982;21,76000023;159,3200073;43506,91667;-5,564172;-1,1961063;5,69128108;2453564,999;0,136309167
983;21,76000023;159,3200073;43506,95833;-5,4918284;-0,97379136;5,577494849;2309324,677;0,128295815
984;21,76000023;159,3200073;43507;-5,305879;-0,92273533;5,385516916;2078976,814;0,115498712
985;21,76000023;159,3200073;43507,04167;-4,897005;-1,0529885;5,008936289;1672645,806;0,092924767
986;21,76000023;159,3200073;43507,08333;-4,565833;-1,1161051;4,700268245;1382087,039;0,076782613
987;21,76000023;159,3200073;43507,125;-4,397032;-1,4433461;4,627865423;1319196,914;0,073288717
988;21,76000023;159,3200073;43507,16667;-4,312899;-1,7995324;4,67326595;1358404,005;0,075466889
989;21,76000023;159,3200073;43507,20833;-4,3161144;-2,2373278;4,861530541;1529278,271;0,084959904
990;21,76000023;159,3200073;43507,25;-4,5685124;-2,28557;5,108339826;1774217,277;0,098567627
991;21,76000023;159,3200073;43507,29167;-4,7340984;-2,438336;5,325145079;2009841,435;0,111657858
992;21,76000023;159,3200073;43507,33333;-4,9066505;-2,5573328;5,533097702;2254615,454;0,125256414
993;21,76000023;159,3200073;43507,375;-4,928622;-2,8146229;5,675686468;2433451,26;0,135191737
994;21,76000023;159,3200073;43507,41667;-4,535288;-3,3677971;5,648972876;2399252,362;0,133291798
995;21,76000023;159,3200073;43507,45833;-4,5808372;-3,3975463;5,703278909;2469114,866;0,137173048
996;21,76000023;159,3200073;43507,5;-4,678367;-3,465889;5,822328087;2626984,349;0,145943575
997;21,76000023;159,3200073;43507,54167;-4,824126;-3,4546325;5,933521499;2780385,555;0,154465864
998;21,76000023;159,3200073;43507,58333;-4,8680677;-3,7054906;6,117903539;3047721,917;0,169317884
999;21,76000023;159,3200073;43507,625;-4,932909;-3,5836797;6,097241294;3016946,505;0,167608139
1000;21,76000023;159,3200073;43507,66667;-5,0990305;-3,5720212;6,225708594;3211691,551;0,178427308
1001;21,76000023;159,3200073;43507,70833;-5,2823005;-3,364983;6,263051106;3269831,169;0,181657287
1002;21,76000023;159,3200073;43507,75;-5,505225;-3,2013624;6,368376835;3437587,207;0,190977067
1003;21,76000023;159,3200073;43507,79167;-5,480575;-3,1454823;6,319079144;3358372,361;0,186576242
1004;21,76000023;159,3200073;43507,83333;-5,351429;-3,3275955;6,301641386;3330646,314;0,185035906
1005;21,76000023;159,3200073;43507,875;-5,5738177;-3,5844836;6,626912285;3873478,319;0,21519324
1006;21,76000023;159,3200073;43507,91667;-5,198168;-3,1040745;6,05443879;2953854,787;0,164103044
1007;21,76000023;159,3200073;43507,95833;-5,157441;-2,8592467;5,896989856;2729346,063;0,151630337
1008;21,76000023;159,3200073;43508;-4,9698844;-2,9094987;5,758900384;2542062,134;0,141225674
1009;21,76000023;159,3200073;43508,04167;-4,675152;-2,690802;5,394206302;2089056,178;0,116058677
1010;21,76000023;159,3200073;43508,08333;-4,4800925;-2,5963283;5,178044945;1847842,323;0,102657907
1011;21,76000023;159,3200073;43508,125;-4,3857784;-2,4331098;5,015483573;1679213,433;0,093289635
1012;21,76000023;159,3200073;43508,16667;-4,3021812;-2,3519025;4,903081526;1568826,101;0,087157006
1013;21,76000023;159,3200073;43508,20833;-4,2003646;-2,2296896;4,755478786;1431364,391;0,079520244
1014;21,76000023;159,3200073;43508,25;-4,241627;-2,014611;4,695748831;1378104,148;0,076561342
1015;21,76000023;159,3200073;43508,29167;-4,344516;-1,8027486;4,703692357;1385109,762;0,076950542
1016;21,76000023;159,3200073;43508,33333;-4,3279037;-1,5715892;4,604415604;1299244,879;0,072180271
1017;21,76000023;159,3200073;43508,375;-4,09051;-1,8445582;4,487166925;1202497,384;0,06680541
1018;21,76000023;159,3200073;43508,41667;-3,4865766;-2,1685832;4,105967545;921327,426;0,051184857
1019;21,76000023;159,3200073;43508,45833;-3,118429;-2,315319;3,883980111;0;0
1020;21,76000023;159,3200073;43508,5;-2,822089;-2,3322036;3,66105995;0;0
1021;21,76000023;159,3200073;43508,54167;-2,2572746;-2,0841599;3,072297367;0;0
1022;21,76000023;159,3200073;43508,58333;-1,736402;-2,1456683;2,760250778;0;0
1023;21,76000023;159,3200073;43508,625;-1,2032044;-2,415823;2,69887043;0;0
1024;21,76000023;159,3200073;43508,66667;-0,8741758;-2,8371358;2,9687578;0;0
1025;21,76000023;159,3200073;43508,70833;-0,6742935;-3,1563365;3,227558183;0;0
1026;21,76000023;159,3200073;43508,75;-0,66250443;-3,1551306;3,223935673;0;0
1027;21,76000023;159,3200073;43508,79167;-0,5365732;-3,6560426;3,695207476;0;0
1028;21,76000023;159,3200073;43508,83333;-0,4995978;-4,0954466;4,125806687;934747,0193;0,05193039
1029;21,76000023;159,3200073;43508,875;-0,65553784;-4,1859;4,236919715;1012320,815;0,056240045
1030;21,76000023;159,3200073;43508,91667;0,27420902;-4,420275;4,428772026;1156158,665;0,064231037
1031;21,76000023;159,3200073;43508,95833;0,5239277;-5,5290356;5,553803643;2280021,938;0,126667885
1032;21,76000023;159,3200073;43509;0,14291906;-6,037988;6,039679209;2932304,583;0,16290581
1033;21,76000023;159,3200073;43509,04167;-0,3141842;-6,0918584;6,099954957;3020976,501;0,167832028
1034;21,76000023;159,3200073;43509,08333;-0,6507151;-5,880398;5,916291979;2756235,105;0,153124172
1035;21,76000023;159,3200073;43509,125;-0,9395528;-5,9153733;5,98952425;2859857,841;0,158880991
1036;21,76000023;159,3200073;43509,16667;-1,4121964;-6,305329;6,461537934;3590667,225;0,199481513
1037;21,76000023;159,3200073;43509,20833;-2,054713;-6,7503605;7,056147135;4675955,26;0,259775292
1038;21,76000023;159,3200073;43509,25;-2,756712;-6,891468;7,422384539;5442492,188;0,302360677
1039;21,76000023;159,3200073;43509,29167;-3,2138152;-6,8488545;7,565409183;5763213,779;0,320178543
1040;21,76000023;159,3200073;43509,33333;-3,580891;-6,747144;7,63850329;5931878,852;0,329548825
1041;21,76000023;159,3200073;43509,375;-4,0669312;-6,5284476;7,691590047;6056418,105;0,336467672
1042;21,76000023;159,3200073;43509,41667;-4,247522;-6,5059347;7,769725186;6242872,095;0,346826228
1043;21,76000023;159,3200073;43509,45833;-4,8214464;-6,5835238;8,160216358;7232234,24;0,401790791
1044;21,76000023;159,3200073;43509,5;-5,131719;-6,956193;8,644255951;8597067,081;0,477614838
1045;21,76000023;159,3200073;43509,54167;-5,316597;-7,0587068;8,836942081;9184880,037;0,510271113
1046;21,76000023;159,3200073;43509,58333;-5,5266604;-7,0241337;8,937697098;9502641,806;0,527924545
1047;21,76000023;159,3200073;43509,625;-5,686352;-6,781316;8,84990654;9225364,102;0,512520228
1048;21,76000023;159,3200073;43509,66667;-5,5706024;-6,702923;8,715548625;8811536,678;0,489529815
1049;21,76000023;159,3200073;43509,70833;-5,104389;-6,780914;8,487377789;8137444,964;0,452080276
1050;21,76000023;159,3200073;43509,75;-5,019185;-6,5742774;8,271235784;7531451,199;0,418413955
1051;21,76000023;159,3200073;43509,79167;-5,2222824;-6,29367;8,178173117;7280083,513;0,404449084
1052;21,76000023;159,3200073;43509,83333;-5,4489584;-6,1204014;8,194538483;7323875,618;0,406881979
1053;21,76000023;159,3200073;43509,875;-5,7833457;-5,6560726;8,089390876;7045550,389;0,391419466
1054;21,76000023;159,3200073;43509,91667;-5,2908745;-4,587514;7,00275929;4570619,39;0,253923299
1055;21,76000023;159,3200073;43509,95833;-5,4173417;-4,2462025;6,883155291;4340404,11;0,241133562
1056;21,76000023;159,3200073;43510;-5,123145;-4,1734376;6,607888929;3840216,116;0,21334534
1057;21,76000023;159,3200073;43510,04167;-4,8026905;-4,3286157;6,465504614;3597284,121;0,199849118
1058;21,76000023;159,3200073;43510,08333;-4,4709826;-4,4460044;6,305286713;3336429,721;0,185357207
1059;21,76000023;159,3200073;43510,125;-4,098548;-4,63053;6,183842154;3147332,664;0,174851815
1060;21,76000023;159,3200073;43510,16667;-3,7480845;-5,013249;6,259457082;3264205,264;0,181344737
1061;21,76000023;159,3200073;43510,20833;-3,658593;-5,491246;6,598415368;3823722,926;0,212429051
1062;21,76000023;159,3200073;43510,25;-3,7705913;-5,9278355;7,025424718;4615143,571;0,256396865
1063;21,76000023;159,3200073;43510,29167;-3,9677942;-6,3949785;7,525898008;5673387,506;0,315188195
1064;21,76000023;159,3200073;43510,33333;-4,083544;-6,6466403;7,800843472;6318182,316;0,351010129
1065;21,76000023;159,3200073;43510,375;-4,286105;-7,0691595;8,26702559;7519956,157;0,417775342
1066;21,76000023;159,3200073;43510,41667;-4,399175;-7,2858458;8,510951163;8205437,808;0,455857656
1067;21,76000023;159,3200073;43510,45833;-4,604416;-7,5455484;8,839454019;9192714,786;0,510706377
1068;21,76000023;159,3200073;43510,5;-4,8369865;-7,6842437;9,079870023;9963372,277;0,553520682
1069;21,76000023;159,3200073;43510,54167;-4,9784584;-7,8269596;9,276116893;10623462,79;0,590192377
1070;21,76000023;159,3200073;43510,58333;-4,659611;-8,520036;9,710972563;12188651,06;0,677147281
1071;21,76000023;159,3200073;43510,625;-4,564761;-8,988384;10,08107583;13636035;0,7575575
1072;21,76000023;159,3200073;43510,66667;-4,434543;-9,190196;10,20415965;14141621,1;0,785645617
1073;21,76000023;159,3200073;43510,70833;-4,468303;-8,967881;10,01941222;13387337,03;0,743740946
1074;21,76000023;159,3200073;43510,75;-4,626387;-8,23581;9,446270324;11218855,95;0,623269775
1075;21,76000023;159,3200073;43510,79167;-4,658004;-7,6271577;8,937031713;9500519,634;0,527806646
1076;21,76000023;159,3200073;43510,83333;-4,692836;-7,260921;8,645442932;8600609,072;0,477811615
1077;21,76000023;159,3200073;43510,875;-4,807513;-6,8215175;8,345374902;7735796,15;0,429766453
1078;21,76000023;159,3200073;43510,91667;-4,251809;-4,9231973;6,505055836;3663705,435;0,203539191
1079;21,76000023;159,3200073;43510,95833;-4,063716;-4,3720336;5,968958496;2830499,875;0,157249993
1080;21,76000023;159,3200073;43511;-3,7164679;-4,3073087;5,689028202;2450652,442;0,136147358
1081;21,76000023;159,3200073;43511,04167;-3,279728;-4,238564;5,35929478;2048756,757;0,11381982
1082;21,76000023;159,3200073;43511,08333;-2,722416;-4,4435925;5,211243919;1883612,946;0,104645164
1083;21,76000023;159,3200073;43511,125;-2,1447403;-5,161191;5,589078949;2323743,541;0,129096863
1084;21,76000023;159,3200073;43511,16667;-1,688173;-6,483824;6,699992667;4003044,748;0,222391375
1085;21,76000023;159,3200073;43511,20833;-1,6372647;-8,127667;8,290935204;7585391,939;0,421410663
1086;21,76000023;159,3200073;43511,25;-2,347302;-8,9706955;9,272712895;10611771,8;0,589542878
1087;21,76000023;159,3200073;43511,29167;-3,25347;-9,457537;10,00150354;13315679,75;0,739759986
1088;21,76000023;159,3200073;43511,33333;-4,229302;-9,438642;10,34286992;14726198,52;0,81812214
1089;21,76000023;159,3200073;43511,375;-5,2571144;-9,106577;10,51508424;15474111,85;0,85967288
1090;21,76000023;159,3200073;43511,41667;-5,607578;-9,35663;10,90832049;17275917,85;0,959773214
1091;21,76000023;159,3200073;43511,45833;-6,3406577;-9,395225;11,33464569;18000000;1
1092;21,76000023;159,3200073;43511,5;-6,779005;-9,365073;11,56112023;18000000;1
1093;21,76000023;159,3200073;43511,54167;-7,285409;-8,894714;11,49752675;18000000;1
1094;21,76000023;159,3200073;43511,58333;-7,647126;-8,256312;11,25367602;18000000;1
1095;21,76000023;159,3200073;43511,625;-7,7853823;-7,7545967;10,98844609;17659414,82;0,981078601
1096;21,76000023;159,3200073;43511,66667;-7,80521;-7,4008226;10,75609029;16562686,45;0,920149247
1097;21,76000023;159,3200073;43511,70833;-7,917744;-7,193784;10,6977193;16294500,7;0,905250039
1098;21,76000023;159,3200073;43511,75;-7,9445376;-7,0932803;10,65036634;16079076,52;0,893282029
1099;21,76000023;159,3200073;43511,79167;-8,167463;-7,0751896;10,80582064;16793480,98;0,932971165
1100;21,76000023;159,3200073;43511,83333;-8,334656;-7,0522747;10,91792421;17321587,35;0,962310408
1101;21,76000023;159,3200073;43511,875;-8,637962;-6,928856;11,07354654;18000000;1
1102;21,76000023;159,3200073;43511,91667;-8,318581;-6,2514586;10,40574478;14996398,49;0,83313325
1103;21,76000023;159,3200073;43511,95833;-8,681369;-5,8928604;10,49247213;15374497,69;0,854138761
1104;21,76000023;159,3200073;43512;-8,991642;-5,457879;10,51846324;15489034,36;0,860501909
1105;21,76000023;159,3200073;43512,04167;-9,008254;-4,918373;10,26348055;14389690,52;0,799427251
1106;21,76000023;159,3200073;43512,08333;-8,854457;-4,305701;9,845835153;12703551,23;0,705752846
1107;21,76000023;159,3200073;43512,125;-8,896791;-3,4075966;9,527045958;11509123,32;0,63939574
1108;21,76000023;159,3200073;43512,16667;-9,012541;-2,6686912;9,399351467;11052515,45;0,614028636
1109;21,76000023;159,3200073;43512,20833;-9,098817;-2,4576328;9,424883542;11142828,35;0,619046019
1110;21,76000023;159,3200073;43512,25;-9,120789;-2,2011464;9,382634889;10993650,17;0,610758343
1111;21,76000023;159,3200073;43512,29167;-9,145974;-1,7653611;9,314791475;10756893,62;0,597605201
1112;21,76000023;159,3200073;43512,33333;-9,073631;-1,2728913;9,162479565;10237797,14;0,568766508
1113;21,76000023;159,3200073;43512,375;-8,952522;-0,6570027;8,976597502;9627260,428;0,534847802
1114;21,76000023;159,3200073;43512,41667;-8,176037;-1,2849518;8,276393064;7545548,014;0,419197112
1115;21,76000023;159,3200073;43512,45833;-8,055464;-0,97821355;8,114641212;7111732,776;0,395096265
1116;21,76000023;159,3200073;43512,5;-7,896309;-0,44835642;7,909027709;6584711,534;0,365817307
1117;21,76000023;159,3200073;43512,54167;-7,6942835;0,059389897;7,694512703;6063324,695;0,336851372
1118;21,76000023;159,3200073;43512,58333;-7,451531;0,51728624;7,469464459;5546715,084;0,308150838
1119;21,76000023;159,3200073;43512,625;-7,1509037;1,0298567;7,2246819;5019074,623;0,278837479
1120;21,76000023;159,3200073;43512,66667;-6,5769796;1,5078539;6,747613211;4089008,396;0,227167133
1121;21,76000023;159,3200073;43512,70833;-6,0764704;1,188251;6,191561432;3159133,811;0,175507434
1122;21,76000023;159,3200073;43512,75;-5,506833;0,45577773;5,525662225;2245538,284;0,124752127
1123;21,76000023;159,3200073;43512,79167;-5,0663424;-0,22483546;5,071328849;1735932,293;0,096440683
1124;21,76000023;159,3200073;43512,83333;-5,015434;-0,9842438;5,111097149;1777091,83;0,098727324
1125;21,76000023;159,3200073;43512,875;-5,3396397;-1,4747034;5,539539895;2262499,782;0,125694432
1126;21,76000023;159,3200073;43512,91667;-5,1301117;-1,2769115;5,286638727;1966556,199;0,109253122
1127;21,76000023;159,3200073;43512,95833;-5,346606;-0,8724833;5,41732617;2116032,904;0,117557384
1128;21,76000023;159,3200073;43513;-5,595253;-1,085954;5,699662466;2464420,855;0,13691227
1129;21,76000023;159,3200073;43513,04167;-5,865335;-1,012385;5,952065024;2806535,008;0,155918612
1130;21,76000023;159,3200073;43513,08333;-5,8535457;-0,60072047;5,884289451;2711749,357;0,150652742
1131;21,76000023;159,3200073;43513,125;-5,9210663;0,044917323;5,921236669;2763151,661;0,153508426
1132;21,76000023;159,3200073;43513,16667;-5,9023104;0,337183;5,91193373;2750148,431;0,152786024
1133;21,76000023;159,3200073;43513,20833;-5,820857;0,24753341;5,826117833;2632117,391;0,146228744
1134;21,76000023;159,3200073;43513,25;-5,821929;-0,007746786;5,821934154;2626451,167;0,145913954
