"Tempo, CF eolico offshore, produzione EOLICO offshore, consumo elettrico, produzione diesel"
2019-06-17 21:00:00,0.477519139,68.762756016,51.939521099000004,-16.823234916999994
2019-06-17 22:00:00,0.475071876,68.410350144,42.141105128999996,-26.26924501500001
2019-06-17 23:00:00,0.435565691,62.721459503999995,37.399866465,-25.321593038999993
2019-06-18 00:00:00,0.42384711,61.033983840000005,31.1626691263,-29.871314713700006
2019-06-18 01:00:00,0.367850989,52.970542416,30.2655185315,-22.7050238845
2019-06-18 02:00:00,0.322186438,46.394847072000005,27.5839263357,-18.810920736300005
2019-06-18 03:00:00,0.303004843,43.632697392000004,30.5573479605,-13.075349431500005
2019-06-18 04:00:00,0.294347037,42.385973328,36.251980055,-6.1339932730000015
2019-06-18 05:00:00,0.315082184,45.371834496,48.570348542000005,3.1985140460000068
2019-06-18 06:00:00,0.345588247,49.764707568000006,37.983885162,-11.780822406000006
2019-06-18 07:00:00,0.377695815,54.38819736,42.291157992,-12.097039367999997
2019-06-18 08:00:00,0.400299876,57.643182144,44.718272047,-12.924910097000001
2019-06-18 09:00:00,0.429619952,61.865273088,38.781288386,-23.083984702000002
2019-06-18 10:00:00,0.418447316,60.256413504,45.061198614000006,-15.195214889999995
2019-06-18 11:00:00,0.397315667,57.213456048,43.941739485,-13.271716562999998
2019-06-18 12:00:00,0.364353074,52.466842656,40.171346443,-12.295496213
2019-06-18 13:00:00,0.328992693,47.374947792,41.042156823,-6.332790969000001
2019-06-18 14:00:00,0.323631761,46.602973584000004,35.016292929,-11.586680655000002
2019-06-18 15:00:00,0.304327473,43.823156112,35.2024016598,-8.620754452199996
2019-06-18 16:00:00,0.291474155,41.97227832,40.069512006000004,-1.9027663139999973
2019-06-18 17:00:00,0.288892826,41.600566944,50.36378611800001,8.763219174000007
2019-06-18 18:00:00,0.310054098,44.647790112,61.182705492,16.534915379999994
2019-06-18 19:00:00,0.326927055,47.077495920000004,60.508727045,13.431231124999996
2019-06-18 20:00:00,0.33238413,47.86331472,47.73624174,-0.12707298000000122
2019-06-18 21:00:00,0.335895862,48.369004128,46.875506852,-1.4934972759999994
2019-06-18 22:00:00,0.341971847,49.243945968,44.000393242,-5.243552725999997
2019-06-18 23:00:00,0.31093888,44.77519872,30.5993051879,-14.175893532099998
2019-06-19 00:00:00,0.270126224,38.898176256000006,32.0368619929,-6.861314263100006
2019-06-19 01:00:00,0.205061666,29.528879904,29.431051890499997,-0.0978280135000027
2019-06-19 02:00:00,0.150201238,21.628978271999998,32.169246761000004,10.540268489000006
2019-06-19 03:00:00,0.115418972,16.620331968,30.932480118,14.312148150000002
2019-06-19 04:00:00,0.104385544,15.031518336,32.6642772733,17.632758937300004
2019-06-19 05:00:00,0.092354091,13.298989104,37.400226304,24.1012372
2019-06-19 06:00:00,0.085801919,12.355476336,43.129582862,30.774106525999997
2019-06-19 07:00:00,0.078119806,11.249252064,43.250128927,32.000876863
2019-06-19 08:00:00,0.067085671,9.660336624,45.476092981,35.815756357
2019-06-19 09:00:00,0.077384386,11.143351584,36.561801434,25.418449850000002
2019-06-19 10:00:00,0.103100675,14.8464972,34.3637608864,19.5172636864
2019-06-19 11:00:00,0.108392357,15.608499408,41.299081869,25.690582460999998
2019-06-19 12:00:00,0.104682306,15.074252064,53.696255097,38.622003033
2019-06-19 13:00:00,0.100553915,14.479763759999999,44.010108894999995,29.530345134999997
2019-06-19 14:00:00,0.099940871,14.391485424,36.654280057,22.262794633
2019-06-19 15:00:00,0.096448124,13.888529856,42.95757982,29.069049964
2019-06-19 16:00:00,0.083278562,11.992112928000001,50.866121362,38.874008434000004
2019-06-19 17:00:00,0.066535282,9.581080608,35.5142381372,25.933157529200003
2019-06-19 18:00:00,0.07159102,10.309106880000002,59.776814519,49.467707639
2019-06-19 19:00:00,0.118576244,17.074979136,64.664147817,47.589168681000004
2019-06-19 20:00:00,0.134267452,19.334513088,58.036633115,38.702120027
2019-06-19 21:00:00,0.12591635,18.1319544,47.667512491,29.535558090999995
2019-06-19 22:00:00,0.11179133,16.09795152,39.455986511,23.358034991
2019-06-19 23:00:00,0.136139213,19.604046672000003,39.17567193,19.571625257999997
2019-06-20 00:00:00,0.177805394,25.603976736,24.6934476004,-0.9105291356000009
2019-06-20 01:00:00,0.191836924,27.624517056,30.0020084318,2.377491375800002
2019-06-20 02:00:00,0.167287259,24.089365296,30.104886401900004,6.015521105900003
2019-06-20 03:00:00,0.153837097,22.152541968,26.2343861501,4.081844182099999
2019-06-20 04:00:00,0.137486672,19.798080768000002,30.4519511174,10.653870349399998
2019-06-20 05:00:00,0.127909767,18.419006448,40.699949933999996,22.280943485999995
2019-06-20 06:00:00,0.128463746,18.498779424,39.184308066,20.685528642
2019-06-20 07:00:00,0.134010962,19.297578528000003,41.294044123,21.996465594999997
2019-06-20 08:00:00,0.132709837,19.110216528,40.128165763,21.017949235
2019-06-20 09:00:00,0.14388286,20.71913184,38.926663342,18.207531502
2019-06-20 10:00:00,0.140494328,20.231183232,45.754608366999996,25.523425134999997
2019-06-20 11:00:00,0.157440546,22.671438623999997,40.838487949,18.167049325
2019-06-20 12:00:00,0.14826162,21.34967328,34.3316992315,12.982025951499995
2019-06-20 13:00:00,0.143155623,20.614409712,32.487236485299995,11.872826773299995
2019-06-20 14:00:00,0.121087111,17.436543984,36.644924243,19.208380259
2019-06-20 15:00:00,0.09503697,13.68532368,31.543090917100002,17.857767237100003
2019-06-20 16:00:00,0.084786519,12.209258736,37.076371204,24.867112467999995
2019-06-20 17:00:00,0.078853116,11.354848704,41.24834457,29.893495866000002
2019-06-20 18:00:00,0.0774426,11.1517344,59.816036970000006,48.664302570000004
2019-06-20 19:00:00,0.073972986,10.652109984,63.078697183,52.426587199000004
2019-06-20 20:00:00,0.068908083,9.922763951999999,43.401980985,33.479217033000005
2019-06-20 21:00:00,0.052473545,7.556190480000001,46.150791106,38.594600626
2019-06-20 22:00:00,0.0,0.0,34.071355715,34.071355715
2019-06-20 23:00:00,0.0,0.0,33.4847821611,33.4847821611
