"Tempo, CF wec, produzione WEC, consumo elettrico, produzione diesel"
2019-04-14 16:00:00,0.10891,0.21782,0.173868206,-0.043951794000000016
2019-04-14 17:00:00,0.00767,0.01534,0.162015117,0.146675117
2019-04-14 18:00:00,0.0,0.0,0.21349478,0.21349478
2019-04-14 19:00:00,0.0,0.0,0.224343705,0.224343705
2019-04-14 20:00:00,0.0,0.0,0.298870123,0.298870123
2019-04-14 21:00:00,0.0,0.0,0.196523995,0.196523995
2019-04-14 22:00:00,0.0,0.0,0.199903293,0.199903293
2019-04-14 23:00:00,0.0,0.0,0.148819119,0.148819119
2019-04-15 00:00:00,0.0,0.0,0.141808762,0.141808762
2019-04-15 01:00:00,0.0,0.0,0.110162804,0.110162804
2019-04-15 02:00:00,0.0,0.0,0.127860383,0.127860383
2019-04-15 03:00:00,0.0,0.0,0.137425113,0.137425113
2019-04-15 04:00:00,0.0,0.0,0.121546237,0.121546237
2019-04-15 05:00:00,0.0354,0.0708,0.139288554,0.06848855400000001
2019-04-15 06:00:00,0.09699,0.19398,0.148612723,-0.04536727700000001
2019-04-15 07:00:00,0.18961,0.37922,0.165708595,-0.21351140500000002
2019-04-15 08:00:00,0.06235,0.1247,0.174933127,0.05023312699999999
2019-04-15 09:00:00,0.4042,0.8084,0.180841997,-0.627558003
2019-04-15 10:00:00,0.68676,1.37352,0.168173154,-1.205346846
2019-04-15 11:00:00,0.48516,0.97032,0.175679249,-0.794640751
2019-04-15 12:00:00,0.52058,1.04116,0.20642799,-0.8347320100000001
2019-04-15 13:00:00,0.29641,0.59282,0.17908047,-0.41373953
2019-04-15 14:00:00,0.53954,1.07908,0.146411599,-0.932668401
2019-04-15 15:00:00,0.36023,0.72046,0.17288678,-0.54757322
2019-04-15 16:00:00,0.1269,0.2538,0.153519303,-0.10028069700000003
2019-04-15 17:00:00,0.00826,0.01652,0.1471385,0.1306185
2019-04-15 18:00:00,0.0,0.0,0.246299471,0.246299471
2019-04-15 19:00:00,0.0,0.0,0.197837841,0.197837841
2019-04-15 20:00:00,0.0,0.0,0.18374776,0.18374776
2019-04-15 21:00:00,0.0,0.0,0.171874427,0.171874427
2019-04-15 22:00:00,0.0,0.0,0.151791549,0.151791549
2019-04-15 23:00:00,0.0,0.0,0.142281743,0.142281743
2019-04-16 00:00:00,0.0,0.0,0.142051251,0.142051251
2019-04-16 01:00:00,0.0,0.0,0.134407369,0.134407369
2019-04-16 02:00:00,0.0,0.0,0.128386034,0.128386034
2019-04-16 03:00:00,0.0,0.0,0.129752884,0.129752884
2019-04-16 04:00:00,0.0,0.0,0.163418558,0.163418558
2019-04-16 05:00:00,0.03692,0.07384,0.190189843,0.116349843
2019-04-16 06:00:00,0.22652,0.45304,0.198465342,-0.254574658
2019-04-16 07:00:00,0.44609,0.89218,0.177141549,-0.715038451
2019-04-16 08:00:00,0.62301,1.24602,0.166511145,-1.0795088549999998
2019-04-16 09:00:00,0.74531,1.49062,0.133041193,-1.357578807
2019-04-16 10:00:00,0.81827,1.63654,0.189469133,-1.447070867
2019-04-16 11:00:00,0.83815,1.6763,0.207411662,-1.468888338
2019-04-16 12:00:00,0.79629,1.59258,0.210459639,-1.3821203610000001
2019-04-16 13:00:00,0.70993,1.41986,0.209241975,-1.2106180249999998
2019-04-16 14:00:00,0.56639,1.13278,0.158208437,-0.9745715629999999
2019-04-16 15:00:00,0.3656,0.7312,0.147358416,-0.583841584
2019-04-16 16:00:00,0.13657,0.27314,0.182528895,-0.090611105
2019-04-16 17:00:00,0.00826,0.01652,0.209610611,0.193090611
2019-04-16 18:00:00,0.0,0.0,0.261475117,0.261475117
2019-04-16 19:00:00,0.0,0.0,0.29479627,0.29479627
2019-04-16 20:00:00,0.0,0.0,0.234897516,0.234897516
2019-04-16 21:00:00,0.0,0.0,0.210124734,0.210124734
2019-04-16 22:00:00,0.0,0.0,0.147411328,0.147411328
2019-04-16 23:00:00,0.0,0.0,0.150696003,0.150696003
2019-04-17 00:00:00,0.0,0.0,0.120282612,0.120282612
2019-04-17 01:00:00,0.0,0.0,0.117350578,0.117350578
2019-04-17 02:00:00,0.0,0.0,0.116590778,0.116590778
2019-04-17 03:00:00,0.0,0.0,0.102307601,0.102307601
2019-04-17 04:00:00,0.0,0.0,0.143487416,0.143487416
2019-04-17 05:00:00,0.03941,0.07882,0.184046995,0.10522699499999999
2019-04-17 06:00:00,0.22709,0.45418,0.212861484,-0.24131851599999998
2019-04-17 07:00:00,0.43398,0.86796,0.169765396,-0.698194604
2019-04-17 08:00:00,0.63137,1.26274,0.163451975,-1.099288025
2019-04-17 09:00:00,0.75005,1.5001,0.145175069,-1.354924931
2019-04-17 10:00:00,0.82267,1.64534,0.161502959,-1.4838370410000001
2019-04-17 11:00:00,0.838,1.676,0.144663309,-1.531336691
2019-04-17 12:00:00,0.8008,1.6016,0.219854945,-1.3817450549999999
2019-04-17 13:00:00,0.69814,1.39628,0.169143325,-1.227136675
2019-04-17 14:00:00,0.5667,1.1334,0.208719169,-0.924680831
2019-04-17 15:00:00,0.36821,0.73642,0.155880664,-0.580539336
2019-04-17 16:00:00,0.13653,0.27306,0.183783573,-0.08927642700000002
2019-04-17 17:00:00,0.00947,0.01894,0.157558025,0.13861802499999998
2019-04-17 18:00:00,0.0,0.0,0.236894353,0.236894353
2019-04-17 19:00:00,0.0,0.0,0.244723139,0.244723139
2019-04-17 20:00:00,0.0,0.0,0.186396163,0.186396163
2019-04-17 21:00:00,0.0,0.0,0.210974261,0.210974261
2019-04-17 22:00:00,0.0,0.0,0.159907181,0.159907181
2019-04-17 23:00:00,0.0,0.0,0.136464082,0.136464082
2019-04-18 00:00:00,0.0,0.0,0.112346919,0.112346919
2019-04-18 01:00:00,0.0,0.0,0.140203695,0.140203695
2019-04-18 02:00:00,0.0,0.0,0.139607067,0.139607067
2019-04-18 03:00:00,0.0,0.0,0.12795123,0.12795123
2019-04-18 04:00:00,0.0,0.0,0.16824585,0.16824585
2019-04-18 05:00:00,0.03814,0.07628,0.141587341,0.065307341
2019-04-18 06:00:00,0.23399,0.46798,0.181310922,-0.28666907799999997
2019-04-18 07:00:00,0.45605,0.9121,0.174967257,-0.7371327430000001
2019-04-18 08:00:00,0.63123,1.26246,0.167451261,-1.0950087389999998
2019-04-18 09:00:00,0.75363,1.50726,0.150280454,-1.356979546
2019-04-18 10:00:00,0.82087,1.64174,0.198508864,-1.443231136
2019-04-18 11:00:00,0.83605,1.6721,0.171464636,-1.5006353639999999
2019-04-18 12:00:00,0.80331,1.60662,0.190967074,-1.415652926
2019-04-18 13:00:00,0.71565,1.4313,0.179189878,-1.252110122
2019-04-18 14:00:00,0.56854,1.13708,0.165935171,-0.9711448290000001
2019-04-18 15:00:00,0.36731,0.73462,0.132055421,-0.602564579
2019-04-18 16:00:00,0.13734,0.27468,0.179089684,-0.09559031599999998
2019-04-18 17:00:00,0.01008,0.02016,0.162252795,0.142092795
2019-04-18 18:00:00,0.0,0.0,0.241456213,0.241456213
2019-04-18 19:00:00,0.0,0.0,0.225048022,0.225048022
2019-04-18 20:00:00,0.0,0.0,0.22696541,0.22696541
2019-04-18 21:00:00,0.0,0.0,0.115104446,0.115104446
2019-04-18 22:00:00,0.0,0.0,0.178747784,0.178747784
2019-04-18 23:00:00,0.0,0.0,0.142930493,0.142930493
2019-04-19 00:00:00,0.0,0.0,0.158773557,0.158773557
2019-04-19 01:00:00,0.0,0.0,0.121753121,0.121753121
2019-04-19 02:00:00,0.0,0.0,0.133010738,0.133010738
2019-04-19 03:00:00,0.0,0.0,0.114353851,0.114353851
2019-04-19 04:00:00,0.0,0.0,0.199682618,0.199682618
2019-04-19 05:00:00,0.0389,0.0778,0.165154818,0.08735481800000001
2019-04-19 06:00:00,0.23345,0.4669,0.180093024,-0.286806976
2019-04-19 07:00:00,0.3627,0.7254,0.202204286,-0.5231957140000001
2019-04-19 08:00:00,0.63764,1.27528,0.180357657,-1.094922343
2019-04-19 09:00:00,0.76049,1.52098,0.156648789,-1.364331211
2019-04-19 10:00:00,0.82814,1.65628,0.181746169,-1.474533831
2019-04-19 11:00:00,0.84328,1.68656,0.193026851,-1.4935331490000001
2019-04-19 12:00:00,0.80545,1.6109,0.215595302,-1.395304698
2019-04-19 13:00:00,0.71404,1.42808,0.176792209,-1.251287791
2019-04-19 14:00:00,0.57384,1.14768,0.152212762,-0.995467238
2019-04-19 15:00:00,0.37073,0.74146,0.147595353,-0.593864647
2019-04-19 16:00:00,0.13862,0.27724,0.173738564,-0.10350143599999997
2019-04-19 17:00:00,0.01008,0.02016,0.194629427,0.17446942699999998
2019-04-19 18:00:00,0.0,0.0,0.270726967,0.270726967
2019-04-19 19:00:00,0.0,0.0,0.209949731,0.209949731
2019-04-19 20:00:00,0.0,0.0,0.203959371,0.203959371
2019-04-19 21:00:00,0.0,0.0,0.188996065,0.188996065
2019-04-19 22:00:00,0.0,0.0,0.18151488,0.18151488
2019-04-19 23:00:00,0.0,0.0,0.166495324,0.166495324
2019-04-20 00:00:00,0.0,0.0,0.130105793,0.130105793
2019-04-20 01:00:00,0.0,0.0,0.10469236,0.10469236
2019-04-20 02:00:00,0.0,0.0,0.141897774,0.141897774
2019-04-20 03:00:00,0.0,0.0,0.142512751,0.142512751
2019-04-20 04:00:00,0.0,0.0,0.149440263,0.149440263
2019-04-20 05:00:00,0.04069,0.08138,0.148946293,0.06756629300000001
2019-04-20 06:00:00,0.23756,0.47512,0.208303662,-0.266816338
2019-04-20 07:00:00,0.45918,0.91836,0.167522089,-0.750837911
2019-04-20 08:00:00,0.63288,1.26576,0.188066674,-1.077693326
2019-04-20 09:00:00,0.75027,1.50054,0.159879612,-1.3406603879999999
2019-04-20 10:00:00,0.82181,1.64362,0.188340224,-1.455279776
2019-04-20 11:00:00,0.83622,1.67244,0.228299875,-1.4441401249999999
2019-04-20 12:00:00,0.79446,1.58892,0.211249178,-1.377670822
2019-04-20 13:00:00,0.69979,1.39958,0.159361799,-1.240218201
2019-04-20 14:00:00,0.56145,1.1229,0.167241972,-0.955658028
2019-04-20 15:00:00,0.36303,0.72606,0.171067747,-0.554992253
2019-04-20 16:00:00,0.1376,0.2752,0.196944697,-0.078255303
2019-04-20 17:00:00,0.01132,0.02264,0.193479461,0.170839461
2019-04-20 18:00:00,0.0,0.0,0.318229248,0.318229248
2019-04-20 19:00:00,0.0,0.0,0.228777708,0.228777708
2019-04-20 20:00:00,0.0,0.0,0.24507584,0.24507584
2019-04-20 21:00:00,0.0,0.0,0.158676612,0.158676612
2019-04-20 22:00:00,0.0,0.0,0.155857218,0.155857218
2019-04-20 23:00:00,0.0,0.0,0.131967983,0.131967983
2019-04-21 00:00:00,0.0,0.0,0.137730946,0.137730946
2019-04-21 01:00:00,0.0,0.0,0.130140324,0.130140324
2019-04-21 02:00:00,0.0,0.0,0.130677818,0.130677818
2019-04-21 03:00:00,0.0,0.0,0.126268858,0.126268858
2019-04-21 04:00:00,0.0,0.0,0.151180235,0.151180235
2019-04-21 05:00:00,0.04554,0.09108,0.211355894,0.120275894
2019-04-21 06:00:00,0.17787,0.35574,0.195955934,-0.159784066
2019-04-21 07:00:00,0.35814,0.71628,0.186860356,-0.5294196440000001
2019-04-21 08:00:00,0.43809,0.87618,0.189755798,-0.686424202
2019-04-21 09:00:00,0.59254,1.18508,0.169851219,-1.0152287809999998
2019-04-21 10:00:00,0.64796,1.29592,0.188105605,-1.107814395
2019-04-21 11:00:00,0.50205,1.0041,0.195683854,-0.808416146
2019-04-21 12:00:00,0.6235,1.247,0.21284004,-1.0341599600000002
2019-04-21 13:00:00,0.54959,1.09918,0.190098881,-0.9090811190000001
2019-04-21 14:00:00,0.33624,0.67248,0.196836883,-0.47564311699999995
2019-04-21 15:00:00,0.23249,0.46498,0.191359932,-0.273620068
2019-04-21 16:00:00,0.12363,0.24726,0.182879705,-0.064380295
2019-04-21 17:00:00,0.01259,0.02518,0.165306971,0.140126971
2019-04-21 18:00:00,0.0,0.0,0.367309534,0.367309534
2019-04-21 19:00:00,0.0,0.0,0.237613963,0.237613963
2019-04-21 20:00:00,0.0,0.0,0.185906015,0.185906015
2019-04-21 21:00:00,0.0,0.0,0.215119223,0.215119223
2019-04-21 22:00:00,0.0,0.0,0.163792882,0.163792882
2019-04-21 23:00:00,0.0,0.0,0.140334771,0.140334771
2019-04-22 00:00:00,0.0,0.0,0.149933617,0.149933617
2019-04-22 01:00:00,0.0,0.0,0.092621917,0.092621917
2019-04-22 02:00:00,0.0,0.0,0.113102851,0.113102851
2019-04-22 03:00:00,0.0,0.0,0.1133821,0.1133821
2019-04-22 04:00:00,0.0,0.0,0.15903654,0.15903654
2019-04-22 05:00:00,0.0445,0.089,0.166002934,0.077002934
2019-04-22 06:00:00,0.02164,0.04328,0.185583308,0.14230330800000002
2019-04-22 07:00:00,0.16605,0.3321,0.177577594,-0.154522406
2019-04-22 08:00:00,0.24551,0.49102,0.136259501,-0.354760499
2019-04-22 09:00:00,0.35866,0.71732,0.179705412,-0.537614588
2019-04-22 10:00:00,0.39289,0.78578,0.177549052,-0.608230948
2019-04-22 11:00:00,0.4627,0.9254,0.138679495,-0.786720505
2019-04-22 12:00:00,0.23112,0.46224,0.16910148,-0.29313851999999996
2019-04-22 13:00:00,0.09442,0.18884,0.245794787,0.05695478699999998
2019-04-22 14:00:00,0.10687,0.21374,0.180742844,-0.032997156
2019-04-22 15:00:00,0.12395,0.2479,0.185823022,-0.062076978000000005
2019-04-22 16:00:00,0.06018,0.12036,0.154905648,0.03454564800000001
2019-04-22 17:00:00,0.00886,0.01772,0.15626244,0.13854244
2019-04-22 18:00:00,0.0,0.0,0.283780622,0.283780622
2019-04-22 19:00:00,0.0,0.0,0.184792144,0.184792144
2019-04-22 20:00:00,0.0,0.0,0.187858342,0.187858342
2019-04-22 21:00:00,0.0,0.0,0.182914347,0.182914347
2019-04-22 22:00:00,0.0,0.0,0.175173946,0.175173946
2019-04-22 23:00:00,0.0,0.0,0.121094669,0.121094669
2019-04-23 00:00:00,0.0,0.0,0.13319581,0.13319581
2019-04-23 01:00:00,0.0,0.0,0.133822234,0.133822234
2019-04-23 02:00:00,0.0,0.0,0.123100875,0.123100875
2019-04-23 03:00:00,0.0,0.0,0.132079621,0.132079621
2019-04-23 04:00:00,0.0,0.0,0.158854255,0.158854255
2019-04-23 05:00:00,0.04952,0.09904,0.210133884,0.11109388399999999
2019-04-23 06:00:00,0.19701,0.39402,0.196623797,-0.197396203
2019-04-23 07:00:00,0.38358,0.76716,0.205923275,-0.561236725
2019-04-23 08:00:00,0.5421,1.0842,0.179542595,-0.904657405
2019-04-23 09:00:00,0.6393,1.2786,0.161870097,-1.116729903
2019-04-23 10:00:00,0.72249,1.44498,0.200777038,-1.244202962
2019-04-23 11:00:00,0.54793,1.09586,0.145788936,-0.9500710640000001
2019-04-23 12:00:00,0.6768,1.3536,0.174745244,-1.178854756
2019-04-23 13:00:00,0.63755,1.2751,0.161364066,-1.113735934
2019-04-23 14:00:00,0.51018,1.02036,0.163821573,-0.8565384269999999
2019-04-23 15:00:00,0.3321,0.6642,0.139370685,-0.5248293150000001
2019-04-23 16:00:00,0.12424,0.24848,0.170478173,-0.078001827
2019-04-23 17:00:00,0.01518,0.03036,0.221808596,0.191448596
2019-04-23 18:00:00,0.0,0.0,0.306753587,0.306753587
2019-04-23 19:00:00,0.0,0.0,0.235683393,0.235683393
2019-04-23 20:00:00,0.0,0.0,0.189344818,0.189344818
2019-04-23 21:00:00,0.0,0.0,0.165037627,0.165037627
2019-04-23 22:00:00,0.0,0.0,0.13954145,0.13954145
2019-04-23 23:00:00,0.0,0.0,0.140740731,0.140740731
2019-04-24 00:00:00,0.0,0.0,0.132228881,0.132228881
2019-04-24 01:00:00,0.0,0.0,0.125854748,0.125854748
2019-04-24 02:00:00,0.0,0.0,0.127452223,0.127452223
2019-04-24 03:00:00,0.0,0.0,0.13624734,0.13624734
2019-04-24 04:00:00,0.0,0.0,0.160802395,0.160802395
2019-04-24 05:00:00,0.0509,0.1018,0.172120616,0.070320616
2019-04-24 06:00:00,0.22079,0.44158,0.196531198,-0.24504880199999998
2019-04-24 07:00:00,0.41032,0.82064,0.171603836,-0.649036164
2019-04-24 08:00:00,0.60199,1.20398,0.129717167,-1.0742628330000001
2019-04-24 09:00:00,0.72148,1.44296,0.165202923,-1.277757077
2019-04-24 10:00:00,0.78597,1.57194,0.193244168,-1.378695832
2019-04-24 11:00:00,0.79972,1.59944,0.167670876,-1.431769124
2019-04-24 12:00:00,0.76197,1.52394,0.185047199,-1.338892801
2019-04-24 13:00:00,0.64286,1.28572,0.164015567,-1.121704433
2019-04-24 14:00:00,0.48199,0.96398,0.146819495,-0.8171605049999999
2019-04-24 15:00:00,0.20207,0.40414,0.157006977,-0.247133023
2019-04-24 16:00:00,0.10191,0.20382,0.155568836,-0.04825116400000001
2019-04-24 17:00:00,0.0165,0.033,0.19148379,0.15848378999999999
2019-04-24 18:00:00,0.0,0.0,0.273842919,0.273842919
2019-04-24 19:00:00,0.0,0.0,0.262191693,0.262191693
2019-04-24 20:00:00,0.0,0.0,0.137942697,0.137942697
2019-04-24 21:00:00,0.0,0.0,0.216377174,0.216377174
2019-04-24 22:00:00,0.0,0.0,0.181012821,0.181012821
2019-04-24 23:00:00,0.0,0.0,0.161060053,0.161060053
2019-04-25 00:00:00,0.0,0.0,0.118528564,0.118528564
2019-04-25 01:00:00,0.0,0.0,0.109028885,0.109028885
2019-04-25 02:00:00,0.0,0.0,0.151939642,0.151939642
2019-04-25 03:00:00,0.0,0.0,0.124405831,0.124405831
2019-04-25 04:00:00,0.0,0.0,0.147428477,0.147428477
2019-04-25 05:00:00,0.05061,0.10122,0.15728241,0.05606241000000001
2019-04-25 06:00:00,0.23304,0.46608,0.143185205,-0.32289479499999996
2019-04-25 07:00:00,0.44211,0.88422,0.164632826,-0.7195871739999999
2019-04-25 08:00:00,0.61631,1.23262,0.154231222,-1.078388778
2019-04-25 09:00:00,0.73404,1.46808,0.16398335,-1.30409665
2019-04-25 10:00:00,0.62895,1.2579,0.187649511,-1.070250489
2019-04-25 11:00:00,0.81188,1.62376,0.134629085,-1.489130915
2019-04-25 12:00:00,0.77424,1.54848,0.157906894,-1.3905731060000002
2019-04-25 13:00:00,0.68072,1.36144,0.138276135,-1.223163865
2019-04-25 14:00:00,0.53604,1.07208,0.154810962,-0.9172690379999999
2019-04-25 15:00:00,0.3507,0.7014,0.15574098,-0.54565902
2019-04-25 16:00:00,0.13501,0.27002,0.16042242,-0.10959757999999997
2019-04-25 17:00:00,0.0165,0.033,0.137904055,0.104904055
2019-04-25 18:00:00,0.0,0.0,0.209121349,0.209121349
2019-04-25 19:00:00,0.0,0.0,0.174097489,0.174097489
2019-04-25 20:00:00,0.0,0.0,0.157740529,0.157740529
2019-04-25 21:00:00,0.0,0.0,0.182448594,0.182448594
2019-04-25 22:00:00,0.0,0.0,0.154984769,0.154984769
2019-04-25 23:00:00,0.0,0.0,0.122229123,0.122229123
2019-04-26 00:00:00,0.0,0.0,0.109300767,0.109300767
2019-04-26 01:00:00,0.0,0.0,0.10990083,0.10990083
2019-04-26 02:00:00,0.0,0.0,0.107901264,0.107901264
2019-04-26 03:00:00,0.0,0.0,0.130191598,0.130191598
2019-04-26 04:00:00,0.0,0.0,0.162221509,0.162221509
2019-04-26 05:00:00,0.02091,0.04182,0.17915718,0.13733718
2019-04-26 06:00:00,0.07132,0.14264,0.160294397,0.017654397000000016
2019-04-26 07:00:00,0.19823,0.39646,0.123124105,-0.273335895
2019-04-26 08:00:00,0.41905,0.8381,0.131407835,-0.706692165
2019-04-26 09:00:00,0.37602,0.75204,0.170593244,-0.5814467560000001
2019-04-26 10:00:00,0.58663,1.17326,0.165481093,-1.007778907
2019-04-26 11:00:00,0.70281,1.40562,0.153570971,-1.2520490290000001
2019-04-26 12:00:00,0.48071,0.96142,0.155425227,-0.8059947730000001
2019-04-26 13:00:00,0.09193,0.18386,0.210629433,0.02676943300000001
2019-04-26 14:00:00,0.08201,0.16402,0.161018239,-0.0030017609999999917
2019-04-26 15:00:00,0.08036,0.16072,0.132386374,-0.028333626
2019-04-26 16:00:00,0.00786,0.01572,0.14986017,0.13414016999999998
2019-04-26 17:00:00,0.00539,0.01078,0.188865357,0.178085357
2019-04-26 18:00:00,0.0,0.0,0.243078244,0.243078244
2019-04-26 19:00:00,0.0,0.0,0.231203918,0.231203918
2019-04-26 20:00:00,0.0,0.0,0.23417847,0.23417847
2019-04-26 21:00:00,0.0,0.0,0.163165251,0.163165251
2019-04-26 22:00:00,0.0,0.0,0.149049298,0.149049298
2019-04-26 23:00:00,0.0,0.0,0.170376186,0.170376186
2019-04-27 00:00:00,0.0,0.0,0.132904747,0.132904747
2019-04-27 01:00:00,0.0,0.0,0.132654944,0.132654944
2019-04-27 02:00:00,0.0,0.0,0.12384983,0.12384983
2019-04-27 03:00:00,0.0,0.0,0.132931563,0.132931563
2019-04-27 04:00:00,0.0,0.0,0.150007617,0.150007617
2019-04-27 05:00:00,0.04521,0.09042,0.151552439,0.06113243900000001
2019-04-27 06:00:00,0.23327,0.46654,0.178981981,-0.287558019
2019-04-27 07:00:00,0.45694,0.91388,0.151862329,-0.7620176710000001
2019-04-27 08:00:00,0.61153,1.22306,0.162524611,-1.060535389
2019-04-27 09:00:00,0.7585,1.517,0.166273983,-1.350726017
2019-04-27 10:00:00,0.8191,1.6382,0.147489643,-1.4907103570000002
2019-04-27 11:00:00,0.83681,1.67362,0.186132125,-1.487487875
2019-04-27 12:00:00,0.80232,1.60464,0.225553751,-1.379086249
2019-04-27 13:00:00,0.71035,1.4207,0.212128288,-1.2085717120000001
2019-04-27 14:00:00,0.57098,1.14196,0.195634667,-0.9463253330000001
2019-04-27 15:00:00,0.37004,0.74008,0.167181514,-0.5728984859999999
2019-04-27 16:00:00,0.14022,0.28044,0.20820651,-0.07223349000000001
2019-04-27 17:00:00,0.01584,0.03168,0.146116243,0.114436243
2019-04-27 18:00:00,0.0,0.0,0.18650015,0.18650015
2019-04-27 19:00:00,0.0,0.0,0.232605054,0.232605054
2019-04-27 20:00:00,0.0,0.0,0.21829792,0.21829792
2019-04-27 21:00:00,0.0,0.0,0.188182144,0.188182144
2019-04-27 22:00:00,0.0,0.0,0.185390827,0.185390827
2019-04-27 23:00:00,0.0,0.0,0.130594253,0.130594253
2019-04-28 00:00:00,0.0,0.0,0.12167105,0.12167105
2019-04-28 01:00:00,0.0,0.0,0.139135073,0.139135073
2019-04-28 02:00:00,0.0,0.0,0.099393341,0.099393341
2019-04-28 03:00:00,0.0,0.0,0.116150023,0.116150023
2019-04-28 04:00:00,0.0,0.0,0.159769314,0.159769314
2019-04-28 05:00:00,0.04747,0.09494,0.152193828,0.05725382800000001
2019-04-28 06:00:00,0.25026,0.50052,0.141637154,-0.358882846
2019-04-28 07:00:00,0.33877,0.67754,0.163527833,-0.514012167
2019-04-28 08:00:00,0.622,1.244,0.17036659,-1.07363341
2019-04-28 09:00:00,0.58598,1.17196,0.170975962,-1.000984038
2019-04-28 10:00:00,0.5628,1.1256,0.130827634,-0.994772366
2019-04-28 11:00:00,0.77155,1.5431,0.159527545,-1.383572455
2019-04-28 12:00:00,0.60374,1.20748,0.211717847,-0.9957621530000001
2019-04-28 13:00:00,0.6408,1.2816,0.11736443,-1.16423557
2019-04-28 14:00:00,0.50819,1.01638,0.125250171,-0.891129829
2019-04-28 15:00:00,0.14062,0.28124,0.130229803,-0.15101019699999998
2019-04-28 16:00:00,0.13875,0.2775,0.126428981,-0.15107101900000003
2019-04-28 17:00:00,0.01784,0.03568,0.13198001,0.09630001
2019-04-28 18:00:00,0.0,0.0,0.213333844,0.213333844
2019-04-28 19:00:00,0.0,0.0,0.157620452,0.157620452
2019-04-28 20:00:00,0.0,0.0,0.143153214,0.143153214
2019-04-28 21:00:00,0.0,0.0,0.144197752,0.144197752
2019-04-28 22:00:00,0.0,0.0,0.140407411,0.140407411
2019-04-28 23:00:00,0.0,0.0,0.094853721,0.094853721
2019-04-29 00:00:00,0.0,0.0,0.107102941,0.107102941
2019-04-29 01:00:00,0.0,0.0,0.112776051,0.112776051
2019-04-29 02:00:00,0.0,0.0,0.127729677,0.127729677
2019-04-29 03:00:00,0.0,0.0,0.124324553,0.124324553
2019-04-29 04:00:00,0.0,0.0,0.143592089,0.143592089
2019-04-29 05:00:00,0.05119,0.10238,0.207896107,0.105516107
2019-04-29 06:00:00,0.25168,0.50336,0.203909205,-0.29945079500000005
2019-04-29 07:00:00,0.45209,0.90418,0.189371037,-0.714808963
2019-04-29 08:00:00,0.58068,1.16136,0.151323733,-1.010036267
2019-04-29 09:00:00,0.32503,0.65006,0.195446361,-0.45461363899999996
2019-04-29 10:00:00,0.09607,0.19214,0.187775494,-0.004364506000000018
2019-04-29 11:00:00,0.08614,0.17228,0.142370599,-0.029909401000000002
2019-04-29 12:00:00,0.09027,0.18054,0.169510697,-0.011029303000000018
2019-04-29 13:00:00,0.04625,0.0925,0.199903729,0.107403729
2019-04-29 14:00:00,0.03525,0.0705,0.160077215,0.089577215
2019-04-29 15:00:00,0.08697,0.17394,0.14898953,-0.024950470000000002
2019-04-29 16:00:00,0.04387,0.08774,0.140954112,0.053214111999999994
2019-04-29 17:00:00,0.00278,0.00556,0.221326389,0.215766389
2019-04-29 18:00:00,0.0,0.0,0.258497058,0.258497058
2019-04-29 19:00:00,0.0,0.0,0.227944685,0.227944685
2019-04-29 20:00:00,0.0,0.0,0.179731467,0.179731467
2019-04-29 21:00:00,0.0,0.0,0.161866193,0.161866193
2019-04-29 22:00:00,0.0,0.0,0.14757336,0.14757336
2019-04-29 23:00:00,0.0,0.0,0.162690958,0.162690958
2019-04-30 00:00:00,0.0,0.0,0.119515966,0.119515966
2019-04-30 01:00:00,0.0,0.0,0.141195198,0.141195198
2019-04-30 02:00:00,0.0,0.0,0.113087637,0.113087637
2019-04-30 03:00:00,0.0,0.0,0.118444981,0.118444981
2019-04-30 04:00:00,0.0,0.0,0.136372001,0.136372001
2019-04-30 05:00:00,0.05956,0.11912,0.169635291,0.05051529099999999
2019-04-30 06:00:00,0.15928,0.31856,0.216912733,-0.10164726700000001
2019-04-30 07:00:00,0.44658,0.89316,0.119523654,-0.773636346
2019-04-30 08:00:00,0.62064,1.24128,0.163516707,-1.0777632929999998
2019-04-30 09:00:00,0.61143,1.22286,0.169139346,-1.0537206540000001
2019-04-30 10:00:00,0.15679,0.31358,0.148311648,-0.16526835200000004
2019-04-30 11:00:00,0.10022,0.20044,0.176887025,-0.023552975000000004
2019-04-30 12:00:00,0.69562,1.39124,0.188160963,-1.203079037
2019-04-30 13:00:00,0.69954,1.39908,0.157234066,-1.241845934
2019-04-30 14:00:00,0.55232,1.10464,0.126825094,-0.9778149060000001
2019-04-30 15:00:00,0.36588,0.73176,0.162123339,-0.569636661
2019-04-30 16:00:00,0.13948,0.27896,0.142336761,-0.13662323899999998
2019-04-30 17:00:00,0.01784,0.03568,0.26910525,0.23342525000000003
2019-04-30 18:00:00,0.0,0.0,0.283967631,0.283967631
2019-04-30 19:00:00,0.0,0.0,0.22873334,0.22873334
2019-04-30 20:00:00,0.0,0.0,0.197519922,0.197519922
2019-04-30 21:00:00,0.0,0.0,0.156873087,0.156873087
2019-04-30 22:00:00,0.0,0.0,0.149930415,0.149930415
2019-04-30 23:00:00,0.0,0.0,0.15451789,0.15451789
2019-05-01 00:00:00,0.0,0.0,0.141140576,0.141140576
2019-05-01 01:00:00,0.0,0.0,0.151887415,0.151887415
2019-05-01 02:00:00,0.0,0.0,0.139457531,0.139457531
2019-05-01 03:00:00,0.0,0.0,0.156462826,0.156462826
2019-05-01 04:00:00,0.0,0.0,0.154722985,0.154722985
